Date,Price,Open,High,Low,Volume,Change
07/24/2023,969.5,971.6,976.5,963.1,,-0.05
07/23/2023,969.95,970.9,973.25,968.95,,-0.23
07/21/2023,972.2,965.7,974.6,960.4,,0.84
07/20/2023,964.1,983.1,987.0,961.6,16.77K,-2.1
07/19/2023,984.8,994.1,998.0,980.1,,-0.97
07/18/2023,994.4,987.4,1003.7,983.8,,0.7
07/17/2023,987.5,982.3,991.3,973.0,,0.98
07/16/2023,977.9,982.6,983.15,974.75,,-0.65
07/14/2023,984.3,983.0,986.3,971.5,,0.09
07/13/2023,983.4,960.5,986.9,957.7,,2.8
07/12/2023,956.6,932.4,964.0,931.3,,2.6
07/11/2023,932.4,934.7,943.5,928.1,,-0.26
07/10/2023,934.8,918.4,937.0,909.8,,1.61
07/09/2023,919.95,917.9,920.0,916.85,,0.16
07/07/2023,918.5,908.7,924.6,906.0,,0.97
07/06/2023,909.7,924.0,931.0,899.0,,-1.65
07/05/2023,925.0,918.6,935.5,915.1,,-0.15
07/04/2023,926.4,919.45,935.45,918.2,,1.14
07/03/2023,916.0,910.2,924.3,900.5,,0.66
07/02/2023,910.0,913.0,913.55,908.9,,-0.35
06/30/2023,913.2,903.9,917.3,894.2,,0.71
06/29/2023,906.8,922.3,930.3,897.0,,-1.94
06/28/2023,924.7,931.5,932.2,909.1,,-1.0
06/27/2023,934.0,933.7,942.0,922.7,,0.12
06/26/2023,932.9,926.9,943.8,925.3,,0.4
06/25/2023,929.2,925.65,929.55,925.3,,0.6
06/23/2023,923.7,923.6,931.6,919.4,20.91K,-0.3
06/22/2023,926.5,946.7,950.4,923.4,32.81K,-2.37
06/21/2023,949.0,965.0,966.5,946.0,28.75K,-1.96
06/20/2023,968.0,988.4,989.0,956.3,33.82K,-1.21
06/19/2023,979.9,985.1,986.95,976.95,,-0.54
06/18/2023,985.2,985.6,988.8,985.0,,-0.21
06/16/2023,987.3,994.8,1002.6,977.9,21.28K,-0.46
06/15/2023,991.9,981.3,995.7,965.5,24.11K,1.21
06/14/2023,980.0,980.8,986.8,971.7,21.21K,-0.19
06/13/2023,981.9,996.8,1003.0,978.7,21.77K,-1.35
06/12/2023,995.3,1012.0,1013.6,991.8,21.40K,-1.63
06/11/2023,1011.75,1013.3,1013.5,1011.0,,-0.1
06/09/2023,1012.8,1015.4,1023.6,1000.2,19.19K,-0.11
06/08/2023,1013.9,1025.0,1033.0,1010.9,17.34K,-1.04
06/07/2023,1024.6,1039.4,1051.8,1022.3,21.21K,-1.36
06/06/2023,1038.7,1035.5,1044.3,1026.6,16.30K,0.22
06/05/2023,1036.4,1007.7,1043.0,1006.7,26.56K,2.69
06/04/2023,1009.25,1006.15,1012.0,1006.15,,0.57
06/02/2023,1003.5,1010.0,1021.0,1002.0,15.90K,-0.65
06/01/2023,1010.1,998.7,1015.9,997.4,18.93K,1.11
05/31/2023,999.0,1025.3,1029.4,997.8,27.04K,-2.24
05/30/2023,1021.9,1028.1,1046.0,1021.2,21.63K,-1.08
05/29/2023,1033.1,1027.1,1039.4,1025.55,,0.52
05/28/2023,1027.75,1028.05,1028.9,1025.3,,-0.82
05/26/2023,1036.2,1026.9,1040.1,1024.6,,0.17
05/25/2023,1034.4,1030.5,1037.4,1020.8,,-0.31
05/24/2023,1037.6,1058.9,1063.8,1026.3,,-2.64
05/23/2023,1065.7,1076.8,1079.4,1057.1,,-1.82
05/22/2023,1085.4,1070.0,1087.9,1065.8,,1.05
05/21/2023,1074.1,1071.5,1074.6,1070.0,,-0.9
05/19/2023,1083.8,1059.6,1084.2,1055.0,,1.64
05/18/2023,1066.3,1079.2,1080.8,1055.0,,-2.24
05/17/2023,1090.7,1067.7,1086.1,1067.4,,1.46
05/16/2023,1075.0,1070.5,1078.7,1061.8,,-0.72
05/15/2023,1082.8,1057.6,1079.1,1057.5,,1.79
05/14/2023,1063.8,1059.4,1063.85,1058.2,,-0.3
05/12/2023,1067.0,1104.3,1111.7,1058.0,,-3.44
05/11/2023,1105.0,1124.6,1129.8,1094.7,,-1.26
05/10/2023,1119.1,1114.9,1137.9,1110.0,,0.28
05/09/2023,1116.0,1083.3,1117.8,1076.0,21.26K,2.6
05/08/2023,1087.7,1067.4,1096.9,1065.4,,1.96
05/07/2023,1066.8,1067.1,1070.2,1065.9,,-0.14
05/05/2023,1068.3,1054.5,1069.6,1043.6,,1.4
05/04/2023,1053.55,1069.85,1073.85,1043.2,,-0.78
05/03/2023,1061.8,1074.7,1085.5,1057.2,,-1.53
05/02/2023,1078.3,1065.9,1079.7,1052.7,,1.28
05/01/2023,1064.7,1090.0,1103.8,1062.3,,-1.55
04/30/2023,1081.45,1088.5,1088.5,1081.45,,-0.79
04/28/2023,1090.1,1093.0,1096.8,1075.9,,-0.28
04/27/2023,1093.2,1103.2,1114.4,1085.3,,-1.16
04/26/2023,1106.0,1104.9,1124.0,1100.1,,0.71
04/25/2023,1098.2,1099.9,1106.3,1077.0,,0.05
04/24/2023,1097.7,1142.5,1142.5,1094.9,,-3.31
04/23/2023,1135.25,1140.8,1142.6,1133.05,,-0.3
04/21/2023,1138.7,1110.0,1148.9,1102.0,,2.81
04/20/2023,1107.6,1103.6,1112.5,1094.5,,0.17
04/19/2023,1105.7,1093.9,1108.5,1072.0,,0.77
04/18/2023,1097.3,1062.0,1101.9,1059.7,,3.56
04/17/2023,1059.6,1058.5,1069.9,1050.2,14.00K,0.54
04/16/2023,1053.9,1056.2,1059.4,1053.3,,-0.01
04/14/2023,1054.0,1062.1,1071.1,1046.7,19.96K,-1.08
04/13/2023,1065.5,1029.1,1070.0,1023.4,,3.7
04/12/2023,1027.5,1005.5,1034.0,1004.1,,2.23
04/11/2023,1005.1,1003.5,1018.6,1000.6,,0.22
04/10/2023,1002.9,1012.5,1026.7,995.8,11.43K,-1.36
04/09/2023,1016.75,1018.6,1021.9,1010.5,,0.0
04/06/2023,1016.8,1009.2,1021.7,1004.3,10.77K,0.93
04/05/2023,1007.4,1029.7,1036.9,1000.9,,-2.1
04/04/2023,1029.0,998.9,1032.2,991.0,,3.27
04/03/2023,996.4,1001.0,1009.2,987.1,,0.4
04/02/2023,992.4,998.7,999.15,992.4,,-1.07
03/31/2023,1003.1,997.6,1005.0,983.0,,0.07
03/30/2023,1002.4,979.5,1003.6,976.6,,1.71
03/29/2023,985.5,972.5,980.9,959.5,,1.4
03/28/2023,971.9,985.6,988.9,965.0,,-1.08
03/27/2023,982.5,993.8,993.9,971.6,,-0.82
03/26/2023,990.65,989.75,993.9,989.75,,0.69
03/24/2023,983.9,992.5,995.3,962.2,16.70K,-0.91
03/23/2023,992.9,991.4,999.0,979.3,16.74K,0.6
03/22/2023,987.0,978.0,1007.2,977.3,22.18K,1.05
03/21/2023,976.7,997.8,1000.8,966.9,18.38K,-2.02
03/20/2023,996.8,984.0,1008.2,969.5,18.62K,1.71
03/19/2023,980.0,981.15,984.85,978.1,,0.14
03/17/2023,978.6,980.5,1005.2,966.5,23.92K,0.15
03/16/2023,977.1,967.7,983.9,965.1,15.65K,0.7
03/15/2023,970.3,988.9,997.7,953.0,23.35K,-2.71
03/14/2023,997.3,1009.4,1009.5,983.3,25.81K,-0.76
03/13/2023,1004.9,965.3,1012.0,960.4,31.10K,3.96
03/12/2023,966.65,964.65,975.85,964.65,,0.46
03/10/2023,962.2,946.1,975.8,933.0,25.70K,1.36
03/09/2023,949.3,939.1,962.5,934.0,23.37K,0.92
03/08/2023,940.6,934.6,949.7,931.9,18.66K,0.46
03/07/2023,936.3,978.6,983.7,931.0,27.42K,-4.32
03/06/2023,978.6,984.0,984.0,966.0,22.30K,0.09
03/05/2023,977.7,983.65,983.65,977.7,,-0.17
03/03/2023,979.4,964.4,986.3,964.4,21.49K,1.68
03/02/2023,963.2,959.6,967.7,948.9,15.43K,0.15
03/01/2023,961.8,955.7,973.4,951.2,24.59K,0.66
02/28/2023,955.5,941.1,962.1,931.5,20.19K,1.44
02/27/2023,941.9,909.1,953.5,903.9,24.31K,3.36
02/26/2023,911.25,907.9,912.25,905.5,,0.4
02/24/2023,907.6,947.4,952.0,906.3,22.36K,-3.98
02/23/2023,945.2,950.95,963.45,940.9,,-0.82
02/22/2023,953.0,945.6,963.85,936.75,,0.79
02/21/2023,945.55,928.9,949.8,921.8,,1.78
02/20/2023,929.0,918.5,942.25,916.25,,1.14
02/19/2023,918.55,916.55,921.3,916.55,,-0.31
02/17/2023,921.4,922.0,924.5,907.8,,-1.03
02/16/2023,931.0,917.8,933.5,909.0,,1.44
02/15/2023,917.8,937.5,938.2,915.4,,-2.28
02/14/2023,939.2,960.2,964.3,931.8,26.56K,-2.11
02/13/2023,959.4,950.5,963.1,938.1,,0.97
02/12/2023,950.15,950.45,951.55,949.45,,-0.17
02/10/2023,951.8,960.4,972.5,949.0,,-1.29
02/09/2023,964.2,978.4,992.8,957.5,,-2.33
02/08/2023,987.2,981.0,996.8,975.8,,0.1
02/07/2023,986.2,978.1,988.3,968.0,,1.19
02/06/2023,974.6,981.5,989.9,971.4,23.78K,-0.82
02/05/2023,982.65,980.25,984.25,977.5,,0.24
02/03/2023,980.3,1031.5,1042.4,977.9,,-5.06
02/02/2023,1032.6,1014.0,1046.7,1012.0,,3.08
02/01/2023,1001.7,1020.7,1023.4,997.0,,-1.9
01/31/2023,1021.1,1017.5,1026.7,996.9,21.97K,0.05
01/30/2023,1020.6,1017.7,1025.8,1011.5,,-0.17
01/29/2023,1022.35,1018.65,1022.45,1017.9,,0.55
01/27/2023,1016.8,1025.1,1029.6,1004.1,,-0.61
01/26/2023,1023.0,1047.0,1050.4,1021.3,,-2.21
01/25/2023,1046.1,1066.6,1067.1,1038.6,,-1.94
01/24/2023,1066.8,1058.0,1068.8,1050.7,,0.99
01/23/2023,1056.3,1055.5,1059.5,1035.9,,0.45
01/22/2023,1051.6,1051.95,1054.7,1051.1,,0.36
01/20/2023,1047.8,1043.5,1060.4,1026.4,,0.64
01/19/2023,1041.1,1046.1,1052.6,1015.0,,-0.25
01/18/2023,1043.7,1047.2,1085.1,1036.5,,-0.31
01/17/2023,1046.9,1074.7,1082.1,1044.1,,-2.32
01/16/2023,1071.8,1074.5,1082.15,1061.35,,-0.25
01/15/2023,1074.45,1075.65,1077.45,1074.4,,0.18
01/13/2023,1072.5,1079.6,1086.0,1055.1,,-1.09
01/12/2023,1084.3,1081.5,1092.5,1067.0,,0.0
01/11/2023,1084.3,1090.1,1117.0,1078.8,,-0.39
01/10/2023,1088.5,1091.3,1097.9,1082.5,,-0.92
01/09/2023,1098.6,1109.5,1115.6,1089.3,,-1.33
01/08/2023,1113.45,1105.15,1114.95,1105.15,,0.83
01/06/2023,1104.3,1070.4,1107.0,1057.3,,3.24
01/05/2023,1069.6,1091.9,1099.7,1066.1,,-2.08
01/04/2023,1092.3,1095.7,1112.1,1086.9,,-0.09
01/03/2023,1093.3,1086.9,1108.7,1080.8,,0.7
01/02/2023,1085.75,1085.85,1095.35,1083.1,,0.26
12/30/2022,1082.9,1069.8,1087.6,1063.1,,1.68
12/29/2022,1065.0,1018.6,1074.1,1016.6,,4.43
12/28/2022,1019.8,1028.75,1045.55,1015.15,,-1.25
12/27/2022,1032.7,1032.6,1047.6,1014.0,,-0.32
12/26/2022,1036.0,1039.65,1043.95,1034.8,,0.62
12/23/2022,1029.6,982.7,1035.1,979.5,16.45K,4.57
12/22/2022,984.6,1002.6,1009.6,971.4,20.62K,-1.74
12/21/2022,1002.0,1013.3,1017.5,996.6,15.63K,-1.09
12/20/2022,1013.0,986.0,1019.8,979.0,26.55K,2.56
12/19/2022,987.7,999.3,1013.4,982.0,19.45K,-1.41
12/18/2022,1001.85,999.3,1003.35,998.1,,0.18
12/16/2022,1000.0,1015.2,1021.2,996.8,17.57K,-1.3
12/15/2022,1013.2,1039.4,1039.4,1010.5,18.87K,-2.45
12/14/2022,1038.7,1042.6,1047.8,1028.1,17.28K,-0.02
12/13/2022,1038.9,1009.0,1056.0,1006.0,23.15K,3.07
12/12/2022,1008.0,1033.0,1035.8,1002.8,20.37K,-1.91
12/11/2022,1027.6,1036.2,1041.7,1027.25,,-0.83
12/09/2022,1036.2,1014.3,1040.7,1001.6,21.30K,2.13
12/08/2022,1014.6,1012.8,1021.6,1005.6,13.25K,0.31
12/07/2022,1011.5,996.1,1024.9,985.5,18.89K,1.62
12/06/2022,995.4,1006.6,1013.3,991.5,16.23K,-1.2
12/05/2022,1007.5,1025.5,1038.2,1002.9,17.29K,-2.32
12/04/2022,1031.4,1024.45,1031.6,1024.1,,0.47
12/02/2022,1026.6,1055.6,1058.6,1010.1,26.41K,-2.68
12/01/2022,1054.9,1045.9,1066.8,1037.8,25.93K,1.5
11/30/2022,1039.3,1012.4,1051.7,1010.1,28.62K,3.04
11/29/2022,1008.6,998.9,1018.5,995.4,18.19K,-0.37
11/28/2022,1012.3,984.35,1013.55,978.8,,2.84
11/27/2022,984.3,986.05,986.5,982.3,,-1.65
11/25/2022,1000.8,997.0,1000.85,982.15,,0.39
11/24/2022,996.9,1007.75,1009.3,993.15,,-1.28
11/23/2022,1009.8,1015.0,1015.0,1015.0,0.00K,0.11
11/22/2022,1008.7,989.95,1007.6,989.35,,1.89
11/21/2022,989.95,987.85,995.2,970.6,,0.22
11/20/2022,987.8,986.5,988.0,985.7,,0.36
11/18/2022,984.3,992.0,997.8,980.8,,-0.73
11/17/2022,991.5,1016.0,1019.3,985.0,19.54K,-2.43
11/16/2022,1016.2,1025.0,1034.4,1011.5,,-0.61
11/15/2022,1022.4,1029.6,1051.5,1017.0,,-1.03
11/14/2022,1033.0,1049.2,1049.2,1013.6,,-1.05
11/13/2022,1043.95,1045.75,1045.9,1038.9,,-0.08
11/11/2022,1044.75,1046.75,1074.15,1035.3,,-0.21
11/10/2022,1047.0,997.9,1058.2,995.2,,4.9
11/09/2022,998.1,1011.9,1024.6,991.55,,-1.37
11/08/2022,1011.95,990.05,1015.8,979.2,,2.28
11/07/2022,989.4,964.7,993.4,953.3,,3.33
11/06/2022,957.5,968.35,968.35,956.5,,-0.31
11/04/2022,960.5,922.0,970.2,918.9,,3.94
11/03/2022,924.1,935.0,945.8,912.6,,-2.82
11/02/2022,950.9,952.7,964.8,939.0,,0.04
11/01/2022,950.5,931.4,963.0,930.8,,2.19
10/31/2022,930.1,947.1,952.6,928.3,,-2.21
10/30/2022,951.15,947.85,951.95,945.4,,0.5
10/28/2022,946.4,965.0,969.7,943.0,,-2.17
10/27/2022,967.4,959.4,974.1,948.3,,0.51
10/26/2022,962.5,920.3,965.1,915.8,,4.65
10/25/2022,919.7,930.1,933.4,907.6,15.74K,-0.74
10/24/2022,926.6,935.1,949.8,922.9,,-1.58
10/23/2022,941.45,936.3,949.7,935.1,,0.81
10/21/2022,933.9,915.2,937.5,891.4,,2.05
10/20/2022,915.1,881.5,918.9,875.0,21.96K,3.86
10/19/2022,881.1,907.5,911.6,880.1,,-2.89
10/18/2022,907.3,915.0,925.1,902.4,15.57K,-0.69
10/17/2022,913.6,896.9,922.5,896.5,,1.1
10/16/2022,903.65,898.25,904.45,896.85,,0.98
10/14/2022,894.9,900.0,912.4,891.1,,-0.17
10/13/2022,896.4,882.9,903.1,861.9,,1.75
10/12/2022,881.0,889.9,897.8,878.3,16.11K,-2.01
10/11/2022,899.1,900.6,906.2,884.1,,0.37
10/10/2022,895.8,914.3,916.0,893.2,,-2.07
10/09/2022,914.7,913.55,916.25,911.4,,-0.35
10/07/2022,917.9,924.0,939.8,912.5,,-0.42
10/06/2022,921.8,919.5,932.2,916.9,,0.79
10/05/2022,914.6,940.0,940.0,903.1,,-2.05
10/04/2022,933.7,900.5,941.2,899.6,,3.73
10/03/2022,900.1,856.8,903.8,856.2,20.63K,4.54
10/02/2022,861.0,862.0,862.95,859.45,,0.01
09/30/2022,860.9,865.9,876.1,855.0,,-0.07
09/29/2022,861.5,858.0,868.5,843.6,0.17K,-0.45
09/28/2022,865.4,841.55,864.85,827.2,,3.06
09/27/2022,839.7,844.1,858.0,838.0,,-0.62
09/26/2022,844.9,850.7,864.2,841.8,13.83K,-1.52
09/25/2022,857.95,851.1,858.1,845.15,,0.17
09/23/2022,856.5,898.2,902.4,850.6,14.28K,-4.73
09/22/2022,899.0,907.8,912.0,891.0,9.20K,-1.39
09/21/2022,911.7,916.2,934.3,904.5,9.17K,-0.31
09/20/2022,914.5,919.1,927.3,910.9,6.88K,0.21
09/19/2022,912.6,903.1,919.9,891.2,4.26K,0.48
09/18/2022,908.25,905.95,909.4,903.7,,1.36
09/16/2022,896.1,898.3,901.9,879.9,4.90K,-0.68
09/15/2022,902.2,901.9,916.8,895.5,4.02K,-0.25
09/14/2022,904.5,873.8,910.0,873.7,5.52K,2.39
09/13/2022,883.4,903.5,914.0,873.4,5.24K,-2.3
09/12/2022,904.2,875.9,905.3,867.3,3.85K,3.48
09/11/2022,873.75,874.5,877.1,872.45,,-0.43
09/09/2022,877.5,869.5,882.4,865.6,3.46K,1.27
09/08/2022,866.5,855.3,874.3,848.3,5.59K,2.11
09/07/2022,848.6,840.0,856.0,830.0,3.51K,1.42
09/06/2022,836.7,818.0,848.5,818.0,3.82K,0.58
09/05/2022,831.85,815.75,834.15,815.4,,2.01
09/04/2022,815.45,819.2,822.05,813.5,,-0.83
09/02/2022,822.3,812.2,831.1,810.0,2.79K,1.51
09/01/2022,810.1,828.2,831.2,801.2,3.07K,-2.59
08/31/2022,831.6,836.9,846.0,827.0,1.90K,-0.6
08/30/2022,836.6,857.8,857.8,834.8,2.76K,-2.24
08/29/2022,855.8,847.7,861.7,835.7,,0.95
08/28/2022,847.75,853.5,853.65,840.5,,-1.39
08/26/2022,859.7,878.1,880.7,855.8,1.55K,-2.1
08/25/2022,878.1,872.1,882.3,869.8,1.44K,0.86
08/24/2022,870.6,874.8,880.6,862.9,1.51K,-0.81
08/23/2022,877.7,868.9,883.7,859.0,0.80K,0.95
08/22/2022,869.4,890.0,893.2,859.9,0.83K,-1.83
08/21/2022,885.65,885.6,889.65,885.1,,-0.42
08/19/2022,889.4,906.5,906.5,880.0,0.73K,-1.82
08/18/2022,905.9,921.7,928.2,905.7,0.20K,-1.53
08/17/2022,920.0,934.3,934.3,916.0,0.25K,-1.29
08/16/2022,932.0,929.5,942.1,922.0,0.44K,-0.33
08/15/2022,935.1,965.2,965.2,922.4,0.21K,-2.65
08/14/2022,960.6,964.8,965.25,960.5,,-0.03
08/12/2022,960.9,955.0,963.7,946.8,0.16K,0.02
08/11/2022,960.7,944.4,975.5,944.4,0.57K,1.38
08/10/2022,947.6,934.3,950.5,926.6,0.32K,1.43
08/09/2022,934.2,943.9,943.9,931.6,0.24K,-0.61
08/08/2022,939.9,930.2,950.0,920.0,0.24K,1.41
08/07/2022,926.8,929.35,930.0,926.8,,0.08
08/05/2022,926.1,927.0,941.7,920.8,0.38K,0.01
08/04/2022,926.0,892.0,928.3,892.0,0.30K,4.03
08/03/2022,890.1,886.0,897.0,883.6,0.28K,-1.8
08/02/2022,906.4,905.9,913.5,892.5,0.28K,0.32
08/01/2022,903.5,888.8,912.0,888.5,0.16K,2.01
07/31/2022,885.7,890.0,890.8,884.0,,-0.66
07/29/2022,891.6,882.4,900.4,880.0,0.28K,1.48
07/28/2022,878.6,883.5,890.7,873.0,0.23K,0.16
07/27/2022,877.2,863.4,883.9,860.3,11.92K,1.48
07/26/2022,864.4,869.6,881.4,858.5,11.30K,-0.56
07/25/2022,869.3,865.0,874.8,853.6,10.99K,1.14
07/24/2022,859.5,862.8,863.9,858.9,,-0.89
07/22/2022,867.2,862.1,878.1,857.5,12.20K,0.99
07/21/2022,858.7,841.8,864.4,831.1,14.43K,1.44
07/20/2022,846.5,862.4,871.0,841.0,11.66K,-1.44
07/19/2022,858.9,851.5,872.3,842.6,12.05K,0.34
07/18/2022,856.0,833.8,863.7,830.7,14.19K,2.47
07/17/2022,835.4,836.0,836.2,832.85,,0.54
07/15/2022,830.9,823.8,834.4,814.1,11.31K,1.66
07/14/2022,817.3,835.2,836.1,806.7,16.61K,-2.45
07/13/2022,837.8,825.8,842.1,815.8,16.68K,1.17
07/12/2022,828.1,859.0,859.0,825.8,17.20K,-3.79
07/11/2022,860.7,884.6,886.0,856.9,14.25K,-2.53
07/10/2022,883.05,880.3,885.25,880.2,,0.03
07/08/2022,882.8,863.8,891.6,854.6,15.94K,1.96
07/07/2022,865.8,842.8,869.1,836.7,15.78K,2.96
07/06/2022,840.9,853.1,856.4,832.0,17.80K,-1.15
07/05/2022,850.7,878.3,878.7,837.6,27.83K,-2.79
07/04/2022,875.1,872.25,878.3,866.9,,0.36
07/03/2022,872.0,877.15,878.6,871.9,,0.08
07/01/2022,871.3,884.6,890.2,850.1,23.96K,-2.68
06/30/2022,895.3,911.4,918.1,879.2,21.40K,-1.6
06/29/2022,909.9,906.8,933.0,905.2,15.96K,0.18
06/28/2022,908.3,899.8,923.3,898.05,,0.89
06/27/2022,900.3,904.7,911.9,888.1,16.54K,-0.5
06/26/2022,904.8,907.4,908.55,904.05,,0.17
06/24/2022,903.3,902.5,917.4,900.2,14.05K,-0.04
06/23/2022,903.7,927.0,928.7,902.6,12.40K,-2.42
06/22/2022,926.1,940.1,940.1,921.4,9.76K,-1.42
06/21/2022,939.4,931.4,954.7,925.0,7.80K,0.98
06/20/2022,930.3,932.7,943.85,924.55,,-0.26
06/19/2022,932.75,931.5,933.5,930.95,,0.21
06/17/2022,930.8,949.7,951.7,928.7,3.16K,-2.15
06/16/2022,951.3,937.5,952.4,920.6,5.84K,2.79
06/15/2022,925.5,914.9,949.6,913.5,5.80K,1.35
06/14/2022,913.2,929.8,941.7,910.8,6.29K,-2.37
06/13/2022,935.4,974.3,975.6,927.0,5.28K,-3.57
06/12/2022,970.0,973.55,973.55,968.4,,-0.3
06/10/2022,972.9,972.5,977.8,955.0,4.50K,-0.51
06/09/2022,977.9,1010.2,1011.8,971.5,4.49K,-3.52
06/08/2022,1013.6,1016.1,1018.0,1001.2,4.44K,-0.13
06/07/2022,1014.9,1023.1,1023.7,1003.3,5.25K,-1.61
06/06/2022,1031.5,1020.7,1039.0,1020.1,3.75K,1.24
06/05/2022,1018.9,1018.2,1021.35,1018.1,,0.11
06/03/2022,1017.8,1023.9,1036.9,1013.3,2.88K,-1.11
06/02/2022,1029.2,995.0,1029.7,989.5,1.82K,3.16
06/01/2022,997.7,963.1,1007.0,959.5,2.82K,2.93
05/31/2022,969.3,948.4,971.5,945.0,1.12K,2.23
05/30/2022,948.2,943.35,953.4,940.6,,0.33
05/27/2022,945.1,940.2,948.4,938.3,1.59K,0.75
05/26/2022,938.1,936.95,939.6,924.1,,0.78
05/25/2022,930.8,945.6,945.8,923.9,1.59K,-1.44
05/24/2022,944.4,947.2,956.1,938.2,1.38K,-0.71
05/23/2022,951.2,949.7,971.8,947.5,1.45K,-0.12
05/22/2022,952.3,952.8,952.85,948.9,,1.21
05/20/2022,940.9,954.4,960.7,939.1,0.31K,-1.32
05/19/2022,953.5,923.8,957.6,910.0,0.49K,3.08
05/18/2022,925.0,940.6,957.0,920.0,0.27K,-2.01
05/17/2022,944.0,931.2,948.9,927.0,0.35K,1.84
05/16/2022,926.9,934.4,941.0,917.8,0.44K,-0.9
05/15/2022,935.3,932.75,935.8,931.4,,0.41
05/13/2022,931.5,932.7,950.8,923.8,0.39K,-0.01
05/12/2022,931.6,983.0,984.0,930.0,0.48K,-5.77
05/11/2022,988.6,950.0,990.0,950.0,0.64K,4.48
05/10/2022,946.2,933.8,968.2,931.0,0.79K,0.92
05/09/2022,937.6,942.0,943.2,914.0,0.67K,-0.64
05/08/2022,943.65,948.2,948.5,940.0,,-1.31
05/06/2022,956.2,961.7,961.7,942.0,0.46K,-1.77
05/05/2022,973.4,984.4,992.0,960.7,0.34K,-0.63
05/04/2022,979.6,959.3,987.1,959.2,1.25K,2.13
05/03/2022,959.2,933.1,966.0,932.9,0.43K,2.72
05/02/2022,933.8,937.3,938.4,911.0,0.23K,0.36
05/01/2022,930.45,929.1,937.0,926.35,,-1.07
04/29/2022,940.5,910.5,942.9,910.3,0.30K,2.98
04/28/2022,913.3,911.7,928.0,903.2,0.43K,0.32
04/27/2022,910.4,913.9,930.0,895.4,19.58K,-0.19
04/26/2022,912.1,911.7,921.5,901.7,17.34K,0.78
04/25/2022,905.0,924.0,927.9,901.4,25.77K,-2.22
04/24/2022,925.5,925.8,927.7,923.35,,-0.2
04/22/2022,927.4,967.7,969.0,923.0,29.59K,-4.17
04/21/2022,967.8,987.6,991.3,965.0,12.70K,-1.95
04/20/2022,987.0,991.3,993.2,973.0,11.64K,-0.17
04/19/2022,988.7,1017.0,1026.4,982.3,17.80K,-3.12
04/18/2022,1020.5,995.0,1024.9,991.2,12.77K,2.03
04/17/2022,1000.15,992.85,1002.0,991.6,,0.91
04/15/2022,991.1,991.1,991.1,991.1,,-0.31
04/14/2022,994.2,989.0,996.0,972.2,11.02K,0.46
04/13/2022,989.6,968.3,991.0,966.4,12.28K,1.77
04/12/2022,972.4,980.4,987.5,960.5,13.92K,-0.55
04/11/2022,977.8,976.3,997.0,973.7,11.96K,-0.05
04/10/2022,978.3,976.95,982.8,976.95,,0.28
04/08/2022,975.6,962.8,988.7,959.0,14.60K,1.84
04/07/2022,958.0,954.1,965.0,941.4,14.66K,0.51
04/06/2022,953.1,970.1,975.3,950.0,19.69K,-2.06
04/05/2022,973.1,990.7,992.4,968.0,14.48K,-1.81
04/04/2022,991.0,989.3,1002.0,983.6,11.33K,0.2
04/03/2022,989.0,991.85,992.3,987.55,,0.04
04/01/2022,988.6,987.1,1004.2,985.7,13.26K,-0.72
03/31/2022,995.8,998.6,1000.6,982.1,12.68K,-0.54
03/30/2022,1001.2,986.2,1009.0,984.4,15.46K,2.48
03/29/2022,977.0,986.85,989.6,954.05,,-1.69
03/28/2022,993.8,1010.3,1011.2,984.7,13.16K,-1.06
