0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885,0.04064616988014591
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885,0.04064616988014591,0.04090672225117242
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885,0.04064616988014591,0.04090672225117242,0.04377279833246478
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885,0.04064616988014591,0.04090672225117242,0.04377279833246478,0.027879103699843588
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885,0.04064616988014591,0.04090672225117242,0.04377279833246478,0.027879103699843588,0.03595622720166752
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885,0.04064616988014591,0.04090672225117242,0.04377279833246478,0.027879103699843588,0.03595622720166752,0.041948931735278694
0.4544687705973194,0.4544687705973194,0.4544687705973194,0.03335070349140168,0.029181865554976483,0.0182386659718603,0.022407503908285498,0.014069828035435106,0.015372589890568,0.012506513809275643,0.01042209484106299,0.011985409067222452,0.047420531526836784,0.05888483585200616,0.04585721730067732,0.030745179781135945,0.042470036477331885,0.04064616988014591,0.04090672225117242,0.04377279833246478,0.027879103699843588,0.03595622720166752,0.041948931735278694,0.03908285565398639
