Date,Price,Open,High,Low,Change
04/11/2023,1322.03,1320.99,1324.81,1316.26,0.11
04/10/2023,1320.62,1316.39,1324.02,1315.3,0.33
04/07/2023,1316.3,1318.99,1320.22,1314.53,-0.17
04/06/2023,1318.5,1317.36,1322.65,1314.65,0.11
04/05/2023,1317.05,1310.54,1318.41,1308.71,0.53
04/04/2023,1310.08,1308.76,1317.58,1304.58,0.11
04/03/2023,1308.58,1306.47,1320.92,1305.7,0.19
03/31/2023,1306.11,1296.97,1308.53,1288.35,0.74
03/30/2023,1296.55,1307.13,1308.17,1296.24,-0.67
03/29/2023,1305.3,1297.46,1308.45,1294.95,0.64
03/28/2023,1297.04,1298.35,1301.38,1293.24,-0.07
03/27/2023,1297.92,1295.24,1303.91,1294.14,0.25
03/24/2023,1294.66,1286.67,1307.96,1283.16,0.66
03/23/2023,1286.23,1297.58,1300.3,1275.81,-0.9
03/22/2023,1297.85,1303.82,1310.36,1288.56,-0.43
03/21/2023,1303.42,1303.87,1311.59,1301.99,-0.07
03/20/2023,1304.36,1309.1,1314.03,1299.35,-0.31
03/17/2023,1308.37,1301.84,1309.71,1298.24,0.58
03/16/2023,1300.85,1313.38,1317.07,1301.3,-0.93
03/15/2023,1313.04,1304.94,1323.29,1295.9,0.65
03/14/2023,1304.55,1296.94,1314.24,1296.23,0.61
03/13/2023,1296.58,1319.1,1320.64,1296.14,-1.79
03/10/2023,1320.24,1325.82,1329.78,1309.77,-0.4
03/09/2023,1325.51,1316.77,1327.76,1314.76,0.69
03/08/2023,1316.38,1318.31,1324.56,1312.56,-0.14
03/07/2023,1318.29,1297.85,1320.19,1296.6,1.65
03/06/2023,1296.86,1294.1,1301.71,1293.28,0.09
03/03/2023,1295.73,1311.39,1312.18,1294.13,-1.16
03/02/2023,1310.97,1305.83,1317.68,1303.84,0.43
03/01/2023,1305.41,1323.44,1324.52,1298.59,-1.33
02/28/2023,1323.02,1318.4,1327.21,1314.42,0.43
02/27/2023,1317.4,1314.55,1325.79,1311.97,0.22
02/24/2023,1314.45,1298.03,1318.57,1296.29,1.28
02/23/2023,1297.89,1303.05,1306.55,1293.32,-0.37
02/22/2023,1302.65,1306.16,1307.57,1298.52,-0.24
02/21/2023,1305.75,1296.42,1310.2,1293.26,0.75
02/20/2023,1296.04,1297.55,1299.74,1292.94,0.01
02/17/2023,1295.87,1289.94,1303.93,1289.52,0.49
02/16/2023,1289.51,1283.97,1295.56,1278.79,0.47
02/15/2023,1283.54,1272.59,1289.01,1272.04,0.87
02/14/2023,1272.53,1273.31,1275.33,1261.58,-0.03
02/13/2023,1272.89,1266.25,1280.43,1266.25,0.43
02/10/2023,1267.45,1264.87,1269.71,1259.44,0.24
02/09/2023,1264.44,1260.87,1266.51,1254.76,0.32
02/08/2023,1260.46,1255.81,1262.96,1251.4,0.38
02/07/2023,1255.68,1261.47,1264.61,1252.26,-0.36
02/06/2023,1260.25,1247.35,1263.96,1243.92,1.03
02/03/2023,1247.46,1225.19,1250.36,1224.08,1.85
02/02/2023,1224.78,1222.26,1226.37,1215.83,0.2
02/01/2023,1222.28,1233.72,1234.22,1220.35,-0.89
01/31/2023,1233.3,1231.88,1239.12,1227.83,0.15
01/30/2023,1231.46,1230.2,1232.61,1226.31,0.15
01/27/2023,1229.62,1232.26,1236.55,1227.22,-0.18
01/26/2023,1231.84,1232.97,1235.69,1229.21,-0.06
01/25/2023,1232.57,1232.98,1237.88,1230.28,0.0
01/24/2023,1232.57,1230.38,1237.99,1228.9,0.21
01/23/2023,1229.97,1230.35,1233.78,1224.96,0.09
01/20/2023,1228.86,1232.63,1238.44,1229.53,-0.27
01/19/2023,1232.21,1238.11,1242.45,1231.53,-0.44
01/18/2023,1237.69,1237.36,1247.12,1225.56,0.03
01/17/2023,1237.34,1241.98,1242.59,1235.77,-0.34
01/16/2023,1241.61,1237.1,1242.73,1231.51,0.35
01/13/2023,1237.26,1239.51,1246.42,1233.79,-0.15
01/12/2023,1239.12,1242.41,1247.73,1234.95,-0.27
01/11/2023,1242.5,1241.22,1250.48,1238.1,0.14
01/10/2023,1240.8,1239.69,1248.82,1235.71,0.12
01/09/2023,1239.28,1254.5,1254.7,1234.54,-1.13
01/06/2023,1253.5,1274.58,1275.33,1251.84,-1.63
01/05/2023,1274.26,1271.39,1279.14,1267.05,0.26
01/04/2023,1270.98,1279.59,1280.77,1269.04,-0.63
01/03/2023,1279.1,1269.93,1281.23,1264.35,0.79
01/02/2023,1269.03,1261.95,1274.86,1260.65,0.64
12/30/2022,1260.92,1261.24,1265.34,1253.26,0.01
12/29/2022,1260.85,1274.71,1275.32,1259.19,-1.06
12/28/2022,1274.37,1272.25,1276.66,1265.57,0.2
12/27/2022,1271.79,1274.91,1275.63,1264.85,-0.17
12/26/2022,1273.91,1279.8,1282.2,1273.89,-0.44
12/23/2022,1279.55,1291.94,1292.57,1278.05,-0.94
12/22/2022,1291.64,1280.37,1292.51,1272.36,0.97
12/21/2022,1279.21,1284.06,1289.91,1279.91,-0.35
12/20/2022,1283.71,1301.65,1305.45,1281.52,-1.35
12/19/2022,1301.29,1311.55,1311.58,1296.85,-0.62
12/16/2022,1309.47,1319.51,1320.05,1304.73,-0.69
12/15/2022,1318.51,1295.91,1320.61,1293.61,1.78
12/14/2022,1295.42,1289.57,1302.55,1288.77,0.49
12/13/2022,1289.13,1307.07,1309.66,1288.79,-1.3
12/12/2022,1306.08,1303.95,1314.15,1303.26,0.17
12/09/2022,1303.87,1316.82,1318.23,1298.73,-0.91
12/08/2022,1315.83,1314.77,1323.95,1314.48,0.11
12/07/2022,1314.38,1320.13,1326.55,1312.56,-0.41
12/06/2022,1319.79,1305.73,1323.12,1301.45,1.1
12/05/2022,1305.49,1299.17,1307.05,1289.4,0.59
12/02/2022,1297.89,1304.56,1308.34,1295.47,-0.49
12/01/2022,1304.23,1301.72,1308.23,1295.15,0.2
11/30/2022,1301.65,1325.67,1330.01,1300.6,-1.79
11/29/2022,1325.36,1341.53,1342.89,1322.84,-1.07
11/28/2022,1339.75,1335.95,1342.87,1332.43,0.39
11/25/2022,1334.48,1328.03,1336.78,1319.27,0.59
11/24/2022,1326.69,1337.09,1340.75,1324.12,-0.76
11/23/2022,1336.85,1353.01,1355.86,1335.96,-1.17
11/22/2022,1352.65,1359.61,1362.97,1351.01,-0.49
11/21/2022,1359.3,1341.55,1362.64,1341.44,1.46
11/18/2022,1339.71,1342.99,1344.94,1335.85,-0.22
11/17/2022,1342.65,1337.0,1352.56,1330.45,0.45
11/16/2022,1336.65,1316.56,1339.09,1315.17,1.55
11/15/2022,1316.21,1324.27,1327.51,1308.13,-0.58
11/14/2022,1323.87,1319.5,1332.06,1309.2,0.77
11/11/2022,1313.69,1350.14,1350.69,1313.2,-2.68
11/10/2022,1349.82,1371.3,1383.94,1349.41,-1.55
11/09/2022,1371.13,1375.04,1380.48,1357.22,-0.28
11/08/2022,1375.03,1393.43,1395.3,1370.43,-1.25
11/07/2022,1392.44,1411.8,1413.26,1390.2,-0.77
11/04/2022,1403.29,1424.06,1429.45,1401.05,-1.43
11/03/2022,1423.7,1424.95,1428.78,1417.83,0.8
11/02/2022,1412.45,1417.08,1421.4,1409.67,-0.3
11/01/2022,1416.73,1427.03,1429.59,1411.77,-0.64
10/31/2022,1425.83,1422.05,1429.69,1418.31,0.29
10/28/2022,1421.66,1421.67,1428.1,1414.22,0.03
10/27/2022,1421.23,1412.85,1425.51,1411.95,0.62
10/26/2022,1412.52,1427.26,1432.6,1410.44,-1.01
10/25/2022,1426.92,1444.94,1445.36,1424.58,-1.23
10/24/2022,1444.63,1431.05,1446.62,1428.58,1.14
10/21/2022,1428.32,1430.58,1444.59,1428.51,-0.13
10/20/2022,1430.2,1435.17,1436.85,1422.35,-0.33
10/19/2022,1434.88,1425.33,1437.07,1413.44,0.69
10/18/2022,1425.02,1431.69,1432.51,1418.36,-0.4
10/17/2022,1430.71,1442.45,1442.7,1429.24,-0.68
10/14/2022,1440.44,1430.6,1442.39,1424.85,0.68
10/13/2022,1430.69,1424.9,1444.09,1423.47,0.44
10/12/2022,1424.49,1431.81,1436.55,1422.37,-0.48
10/11/2022,1431.42,1428.97,1438.69,1427.03,0.27
10/10/2022,1427.61,1421.95,1430.77,1421.95,0.19
10/07/2022,1424.94,1408.62,1425.56,1402.0,1.18
10/06/2022,1408.31,1417.05,1417.62,1397.24,-0.52
10/05/2022,1415.63,1416.34,1424.23,1410.05,0.01
10/04/2022,1415.53,1432.57,1436.61,1416.11,-1.25
10/03/2022,1433.45,1440.23,1445.78,1433.78,-0.45
09/30/2022,1439.96,1430.42,1442.33,1427.97,0.7
09/29/2022,1429.99,1424.2,1442.17,1422.56,0.39
09/28/2022,1424.48,1426.67,1445.64,1424.8,-0.13
09/27/2022,1426.32,1430.61,1432.1,1419.02,-0.27
09/26/2022,1430.19,1421.3,1435.2,1419.35,0.62
09/23/2022,1421.34,1407.07,1423.8,1404.04,1.22
09/22/2022,1404.23,1397.72,1414.85,1396.35,0.47
09/21/2022,1397.71,1392.91,1398.85,1388.4,0.37
09/20/2022,1392.5,1390.33,1395.27,1387.26,0.17
09/19/2022,1390.08,1385.95,1396.46,1384.0,0.38
09/16/2022,1384.77,1397.7,1399.31,1383.2,-0.98
09/15/2022,1398.41,1391.44,1400.38,1389.99,0.53
09/14/2022,1391.01,1392.37,1396.25,1388.88,-0.26
09/13/2022,1394.68,1375.25,1395.26,1371.4,1.46
09/12/2022,1374.63,1380.06,1384.24,1373.04,-0.37
09/09/2022,1379.77,1384.88,1385.6,1374.16,-0.35
09/08/2022,1384.55,1375.39,1387.74,1374.41,0.54
09/07/2022,1377.11,1378.52,1391.28,1377.12,0.0
09/06/2022,1377.07,1370.53,1381.1,1364.35,0.56
09/05/2022,1369.39,1363.68,1374.99,1361.31,0.61
09/02/2022,1361.15,1356.79,1364.85,1352.23,0.39
09/01/2022,1355.82,1341.76,1359.49,1341.1,1.09
08/31/2022,1341.19,1350.55,1352.58,1337.6,-0.64
08/30/2022,1349.77,1345.98,1353.54,1344.46,0.31
08/29/2022,1345.62,1342.18,1352.3,1342.03,0.28
08/26/2022,1341.81,1334.96,1342.83,1328.26,0.56
08/25/2022,1334.32,1340.96,1342.42,1333.36,-0.47
08/24/2022,1340.6,1339.54,1344.81,1337.75,0.11
08/23/2022,1339.17,1343.73,1347.01,1334.64,-0.32
08/22/2022,1343.43,1335.78,1346.82,1334.29,0.59
08/19/2022,1335.61,1327.23,1338.42,1324.15,0.66
08/18/2022,1326.84,1315.25,1329.42,1312.55,0.91
08/17/2022,1314.88,1311.4,1317.88,1308.2,0.29
08/16/2022,1311.04,1313.55,1314.21,1307.77,0.04
08/15/2022,1310.52,1302.34,1312.6,1302.16,0.71
08/12/2022,1301.31,1307.05,1307.62,1299.34,-0.29
08/11/2022,1305.14,1297.54,1305.68,1296.48,0.6
08/10/2022,1297.33,1307.52,1312.06,1297.49,-0.67
08/09/2022,1306.14,1300.11,1308.74,1299.39,0.54
08/08/2022,1299.1,1303.7,1307.48,1298.7,-0.24
08/05/2022,1302.24,1302.81,1305.85,1294.54,-0.01
08/04/2022,1302.41,1308.23,1312.49,1301.85,-0.41
08/03/2022,1307.82,1315.3,1315.98,1306.4,-0.3
08/02/2022,1311.82,1307.74,1313.33,1304.2,0.34
08/01/2022,1307.33,1303.29,1309.99,1301.09,0.33
07/29/2022,1302.97,1296.07,1309.4,1295.55,0.58
07/28/2022,1295.47,1306.37,1309.68,1296.07,-0.81
07/27/2022,1306.08,1311.03,1316.68,1305.74,-0.31
07/26/2022,1310.1,1311.47,1313.6,1306.75,-0.08
07/25/2022,1311.12,1310.6,1313.97,1307.33,0.08
07/22/2022,1310.01,1306.66,1316.22,1306.22,0.29
07/21/2022,1306.16,1313.7,1316.88,1306.55,-0.53
07/20/2022,1313.1,1304.38,1314.22,1302.35,0.61
07/19/2022,1305.12,1319.2,1319.99,1305.38,-1.0
07/18/2022,1318.3,1319.15,1322.13,1312.97,0.04
07/15/2022,1317.74,1317.57,1329.58,1316.6,0.1
07/14/2022,1316.41,1305.1,1327.31,1303.55,0.9
07/13/2022,1304.73,1306.45,1310.83,1301.75,-0.04
07/12/2022,1305.21,1311.16,1316.73,1305.01,-0.43
07/11/2022,1310.81,1294.79,1314.39,1294.62,1.25
07/08/2022,1294.68,1297.97,1303.68,1292.29,-0.23
07/07/2022,1297.62,1305.14,1308.74,1295.9,-0.55
07/06/2022,1304.79,1309.09,1311.02,1302.81,-0.32
07/05/2022,1308.95,1296.06,1315.57,1293.68,1.01
07/04/2022,1295.87,1298.92,1300.16,1292.05,-0.22
07/01/2022,1298.67,1288.05,1302.81,1287.8,0.87
06/30/2022,1287.51,1301.96,1304.24,1287.35,-1.11
06/29/2022,1301.9,1292.43,1302.8,1289.34,0.76
06/28/2022,1292.06,1286.63,1293.0,1281.46,0.45
06/27/2022,1286.31,1289.29,1293.35,1280.58,-0.2
06/24/2022,1288.89,1300.14,1302.32,1288.11,-0.84
06/23/2022,1299.81,1297.69,1307.92,1296.32,0.17
06/22/2022,1297.58,1292.08,1305.26,1290.69,0.45
06/21/2022,1291.72,1292.55,1294.29,1287.34,0.01
06/20/2022,1291.54,1291.5,1296.26,1287.91,0.02
06/17/2022,1291.26,1288.57,1296.67,1282.29,0.24
06/16/2022,1288.23,1278.38,1296.59,1277.06,0.81
06/15/2022,1277.9,1289.92,1293.72,1278.02,-0.9
06/14/2022,1289.57,1291.88,1292.65,1285.25,-0.16
06/13/2022,1291.68,1279.43,1294.37,1278.88,0.97
06/10/2022,1279.32,1264.38,1283.85,1263.14,1.21
06/09/2022,1264.04,1257.22,1267.19,1253.34,0.58
06/08/2022,1256.81,1254.85,1258.92,1253.17,0.2
06/07/2022,1254.36,1254.8,1260.15,1253.06,-0.01
06/06/2022,1254.45,1251.86,1255.7,1248.23,0.31
06/03/2022,1250.58,1241.14,1252.23,1238.47,0.83
06/02/2022,1240.32,1247.23,1255.04,1240.67,-0.53
06/01/2022,1246.89,1242.48,1248.58,1240.29,0.37
05/31/2022,1242.26,1235.6,1243.89,1234.72,0.6
05/30/2022,1234.85,1251.1,1253.58,1234.55,-1.37
05/27/2022,1251.99,1260.29,1262.13,1248.85,-0.64
05/26/2022,1260.02,1266.55,1269.73,1259.34,-0.5
05/25/2022,1266.41,1261.14,1271.95,1260.06,0.43
05/24/2022,1261.03,1258.87,1266.72,1258.21,0.25
05/23/2022,1257.88,1270.41,1272.97,1258.36,-1.23
05/20/2022,1273.59,1263.99,1277.18,1263.05,0.87
05/19/2022,1262.61,1276.0,1280.63,1261.35,-1.0
05/18/2022,1275.33,1266.8,1276.98,1263.93,0.7
05/17/2022,1266.5,1280.64,1281.44,1264.02,-1.08
05/16/2022,1280.38,1278.56,1286.56,1276.16,0.15
05/13/2022,1278.45,1290.87,1291.74,1278.22,-0.95
05/12/2022,1290.72,1279.14,1293.14,1278.47,0.91
05/11/2022,1279.03,1276.63,1280.55,1272.35,0.2
05/10/2022,1276.48,1275.01,1278.94,1271.37,0.17
05/09/2022,1274.28,1270.41,1278.35,1270.29,0.34
05/06/2022,1269.99,1269.56,1276.46,1266.98,0.06
05/05/2022,1269.2,1251.53,1274.36,1250.42,1.41
05/04/2022,1251.51,1260.95,1267.49,1250.61,-0.7
05/03/2022,1260.35,1267.64,1268.77,1260.11,-0.56
05/02/2022,1267.51,1264.65,1270.75,1262.88,0.35
04/29/2022,1263.03,1272.38,1273.06,1254.87,-0.71
04/28/2022,1272.11,1266.4,1276.56,1264.27,0.46
04/27/2022,1266.27,1260.98,1270.72,1260.89,0.44
04/26/2022,1260.67,1250.22,1261.43,1245.14,0.85
04/25/2022,1250.1,1244.4,1253.77,1243.63,0.48
04/22/2022,1244.11,1242.34,1247.45,1238.45,0.1
04/21/2022,1242.81,1233.98,1244.95,1233.85,0.74
04/20/2022,1233.66,1239.81,1241.04,1232.37,-0.47
04/19/2022,1239.53,1235.45,1242.67,1233.17,0.35
04/18/2022,1235.22,1229.08,1235.81,1228.88,0.57
04/15/2022,1228.19,1230.26,1232.11,1227.01,-0.16
04/14/2022,1230.15,1223.36,1231.57,1222.61,0.57
04/13/2022,1223.23,1228.15,1231.69,1221.71,-0.39
04/12/2022,1228.08,1234.9,1238.63,1224.52,-0.51
04/11/2022,1234.32,1228.95,1236.81,1228.94,0.42
04/08/2022,1229.19,1222.76,1230.86,1221.29,0.54
04/07/2022,1222.55,1217.6,1223.95,1216.37,0.42
04/06/2022,1217.48,1218.82,1221.95,1215.85,-0.06
04/05/2022,1218.22,1214.49,1220.31,1210.31,0.37
04/04/2022,1213.75,1219.8,1220.26,1213.54,-0.49
04/01/2022,1219.73,1215.13,1220.27,1214.39,0.46
03/31/2022,1214.17,1210.51,1215.47,1208.16,0.32
03/30/2022,1210.31,1208.19,1213.22,1207.06,0.25
03/29/2022,1207.35,1223.82,1225.12,1207.27,-1.33
03/28/2022,1223.65,1224.4,1227.86,1222.27,-0.12
03/25/2022,1225.08,1221.0,1226.31,1216.35,0.45
03/24/2022,1219.58,1219.02,1225.05,1217.1,0.08
03/23/2022,1218.62,1215.19,1219.8,1210.91,0.29
03/22/2022,1215.07,1218.82,1223.92,1214.51,-0.2
03/21/2022,1217.55,1211.55,1219.23,1210.39,0.53
03/18/2022,1211.15,1210.58,1217.27,1207.01,0.1
03/17/2022,1209.89,1224.95,1227.7,1207.83,-1.26
03/16/2022,1225.35,1241.66,1244.06,1225.32,-1.23
03/15/2022,1240.62,1242.01,1247.35,1239.3,0.0
03/14/2022,1240.64,1237.1,1242.82,1234.68,0.29
03/11/2022,1237.08,1228.77,1237.91,1228.23,0.67
03/10/2022,1228.83,1223.24,1231.74,1223.13,0.47
03/09/2022,1223.13,1233.64,1235.94,1222.75,-0.84
03/08/2022,1233.53,1232.26,1238.83,1227.97,0.11
03/07/2022,1232.14,1221.65,1233.47,1220.05,1.21
03/04/2022,1217.45,1206.93,1219.78,1206.35,0.99
03/03/2022,1205.54,1203.26,1209.29,1202.18,0.2
03/02/2022,1203.16,1205.42,1208.99,1201.98,-0.18
03/01/2022,1205.32,1201.18,1206.37,1197.68,0.43
02/28/2022,1200.12,1207.65,1208.97,1200.76,0.21
02/25/2022,1197.57,1206.11,1206.9,1197.73,-0.7
02/24/2022,1206.05,1192.6,1211.47,1191.93,1.14
02/23/2022,1192.44,1193.03,1194.34,1189.64,0.05
02/22/2022,1191.9,1194.6,1196.6,1190.74,-0.15
02/21/2022,1193.68,1198.3,1199.72,1189.73,-0.16
02/18/2022,1195.59,1198.76,1199.55,1192.95,-0.25
02/17/2022,1198.63,1196.69,1200.06,1194.44,0.18
02/16/2022,1196.53,1196.86,1199.57,1195.22,-0.02
02/15/2022,1196.76,1197.44,1200.59,1195.29,-0.05
