Date,Price,Open,High,Low,Change
03/17/2023,189.94,188.72,190.16,188.5,0.75
03/16/2023,188.53,190.15,190.68,188.65,-0.82
03/15/2023,190.08,189.9,191.65,188.43,0.17
03/14/2023,189.75,189.43,191.24,189.33,0.21
03/13/2023,189.35,191.01,191.23,188.37,-0.9
03/10/2023,191.06,190.36,191.41,188.96,0.42
03/09/2023,190.27,189.42,190.64,189.13,0.51
03/08/2023,189.31,189.34,189.9,188.51,0.05
03/07/2023,189.22,187.28,189.61,186.87,1.12
03/06/2023,187.12,187.35,188.21,187.04,-0.21
03/03/2023,187.52,189.63,189.75,187.35,-1.04
03/02/2023,189.49,190.1,190.9,189.49,-0.24
03/01/2023,189.95,190.88,191.04,189.16,-0.44
02/28/2023,190.79,189.84,191.15,189.26,0.61
02/27/2023,189.64,188.98,190.4,188.66,0.39
02/24/2023,188.91,187.9,189.55,187.65,0.56
02/23/2023,187.86,189.06,189.57,187.49,-0.58
02/22/2023,188.96,190.02,190.16,188.4,-0.48
02/21/2023,189.87,189.12,190.62,188.26,0.44
02/20/2023,189.03,188.94,189.35,188.29,0.2
02/17/2023,188.65,188.02,189.6,187.96,0.39
02/16/2023,187.91,187.38,188.74,186.75,0.36
02/15/2023,187.24,186.41,188.13,186.33,0.47
02/14/2023,186.36,186.62,186.84,185.22,-0.08
02/13/2023,186.51,185.96,187.55,185.96,0.24
02/10/2023,186.06,186.54,186.9,185.3,-0.19
02/09/2023,186.41,185.72,186.74,185.25,0.43
02/08/2023,185.61,184.88,186.19,184.23,0.43
02/07/2023,184.82,185.63,186.24,184.57,-0.29
02/06/2023,185.36,184.11,186.01,183.25,0.69
02/03/2023,184.09,181.99,184.56,181.7,1.24
02/02/2023,181.83,181.29,182.35,180.34,0.31
02/01/2023,181.26,182.65,182.74,181.01,-0.72
01/31/2023,182.57,182.51,183.38,181.79,0.09
01/30/2023,182.41,181.32,182.62,181.03,0.67
01/27/2023,181.19,181.63,182.26,180.88,-0.18
01/26/2023,181.51,181.74,182.13,181.18,-0.06
01/25/2023,181.62,181.74,182.46,181.34,0.0
01/24/2023,181.62,181.35,182.48,181.13,0.21
01/23/2023,181.24,181.35,181.85,180.55,0.09
01/20/2023,181.07,181.88,182.6,181.26,-0.37
01/19/2023,181.74,183.46,183.96,181.68,-0.86
01/18/2023,183.31,182.66,183.84,181.74,0.38
01/17/2023,182.62,184.45,184.49,182.48,-0.94
01/16/2023,184.35,184.56,184.9,183.65,-0.1
01/13/2023,184.53,183.94,185.13,183.09,0.39
01/12/2023,183.82,183.51,185.06,183.08,0.17
01/11/2023,183.5,183.12,184.48,182.65,0.27
01/10/2023,183.01,183.05,184.14,182.77,0.05
01/09/2023,182.92,183.45,183.87,182.24,-0.19
01/06/2023,183.26,185.2,185.77,183.06,-0.99
01/05/2023,185.1,184.56,185.87,183.93,0.34
01/04/2023,184.47,185.04,185.24,184.24,-0.24
01/03/2023,184.92,184.09,185.41,183.73,0.54
01/02/2023,183.92,182.93,184.8,182.74,0.65
12/30/2022,182.74,181.12,182.99,180.81,0.94
12/29/2022,181.03,182.65,182.74,180.82,-0.84
12/28/2022,182.57,182.79,182.99,181.54,-0.08
12/27/2022,182.72,183.12,183.22,181.68,-0.12
12/26/2022,182.94,183.1,183.49,182.35,-0.04
12/23/2022,183.01,184.97,185.07,182.93,-1.02
12/22/2022,184.89,183.4,185.05,182.38,0.91
12/21/2022,183.22,184.44,185.15,183.33,-0.61
12/20/2022,184.34,186.49,187.04,183.99,-1.09
12/19/2022,186.37,188.08,188.27,185.94,-0.72
12/16/2022,187.72,189.21,189.29,187.29,-0.68
12/15/2022,189.01,186.44,189.4,186.11,1.43
12/14/2022,186.34,185.7,187.4,185.59,0.4
12/13/2022,185.59,187.32,188.21,185.59,-0.85
12/12/2022,187.18,187.39,188.63,186.79,-0.07
12/09/2022,187.31,189.0,189.2,186.65,-0.78
12/08/2022,188.79,188.59,189.84,188.54,0.16
12/07/2022,188.49,188.7,189.71,188.04,-0.05
12/06/2022,188.58,187.55,189.24,186.93,0.59
12/05/2022,187.48,185.08,187.74,184.13,1.41
12/02/2022,184.88,185.19,186.38,183.8,-0.11
12/01/2022,185.09,183.54,185.57,182.68,0.92
11/30/2022,183.41,185.17,186.18,183.38,-0.89
11/29/2022,185.06,186.11,186.3,184.3,-0.42
11/28/2022,185.84,186.45,187.02,185.07,-0.2
11/25/2022,186.21,185.68,186.55,184.27,0.41
11/24/2022,185.45,186.73,187.32,185.2,-0.63
11/23/2022,186.63,189.5,189.56,186.57,-1.47
11/22/2022,189.42,189.75,190.21,188.89,-0.13
11/21/2022,189.67,188.43,190.15,188.41,0.8
11/18/2022,188.16,187.66,188.54,186.76,0.31
11/17/2022,187.58,188.6,188.85,187.45,-0.46
11/16/2022,188.45,186.9,188.9,186.43,0.87
11/15/2022,186.83,187.21,188.12,185.96,-0.13
11/14/2022,187.07,185.63,188.81,184.18,1.24
11/11/2022,184.77,187.86,187.93,184.31,-1.58
11/10/2022,187.74,189.35,191.93,187.72,-0.82
11/09/2022,189.29,189.68,190.43,187.57,-0.2
11/08/2022,189.66,192.74,192.99,189.04,-1.49
11/07/2022,192.52,196.49,196.7,192.43,-1.39
11/04/2022,195.24,195.04,197.2,194.86,0.15
11/03/2022,194.95,195.46,195.98,194.15,0.63
11/02/2022,193.73,194.72,195.35,193.59,-0.42
11/01/2022,194.55,195.4,195.76,193.93,-0.33
10/31/2022,195.2,196.08,196.57,195.26,-0.39
10/28/2022,195.96,196.66,196.95,195.67,-0.26
10/27/2022,196.47,196.97,197.7,195.68,-0.2
10/26/2022,196.87,196.34,198.18,195.19,0.3
10/25/2022,196.28,198.95,199.01,195.76,-1.32
10/24/2022,198.9,197.55,199.18,197.21,0.93
10/21/2022,197.07,198.23,199.4,197.21,-0.5
10/20/2022,198.07,198.54,198.77,196.99,-0.21
10/19/2022,198.48,197.9,198.8,196.01,0.34
10/18/2022,197.81,198.99,199.05,197.21,-0.51
10/17/2022,198.83,200.59,200.63,198.6,-0.72
10/14/2022,200.27,199.51,200.59,198.63,0.38
10/13/2022,199.51,198.6,201.13,198.21,0.53
10/12/2022,198.46,199.82,200.24,198.49,-0.63
10/11/2022,199.72,199.73,200.39,199.15,0.11
10/10/2022,199.5,200.32,200.84,199.15,0.33
10/07/2022,198.85,197.95,199.18,197.02,0.51
10/06/2022,197.84,199.14,199.21,196.35,-0.52
10/05/2022,198.88,199.04,200.15,198.15,0.02
10/04/2022,198.85,201.32,201.88,199.01,-1.25
10/03/2022,201.37,202.39,203.23,201.49,-0.45
09/30/2022,202.28,200.77,202.69,200.29,0.86
09/29/2022,200.55,197.79,200.98,197.57,1.4
09/28/2022,197.79,198.71,199.96,197.88,-0.35
09/27/2022,198.48,200.54,200.75,197.9,-0.96
09/26/2022,200.41,199.38,200.77,199.09,0.54
09/23/2022,199.34,99.46,199.74,198.2,0.49
09/22/2022,198.37,198.29,199.91,198.09,0.06
09/21/2022,198.25,198.47,198.68,197.31,-0.07
09/20/2022,198.39,198.43,198.85,197.96,0.02
09/19/2022,198.35,198.56,198.99,198.21,-0.02
09/16/2022,198.39,199.83,200.06,197.6,-0.76
09/15/2022,199.9,199.86,200.68,199.62,0.07
09/14/2022,199.77,201.05,201.58,199.49,-0.78
09/13/2022,201.35,198.55,201.46,198.01,1.49
09/12/2022,198.39,199.24,199.85,198.23,-0.37
09/09/2022,199.13,199.04,199.42,197.99,0.09
09/08/2022,198.96,197.44,199.46,197.29,0.66
09/07/2022,197.65,198.22,199.41,197.68,-0.16
09/06/2022,197.97,197.65,198.59,196.76,0.26
09/05/2022,197.45,197.63,198.27,197.29,0.11
09/02/2022,197.23,196.44,197.8,195.77,0.48
09/01/2022,196.29,194.73,196.82,194.63,0.86
08/31/2022,194.61,195.4,195.69,194.06,-0.32
08/30/2022,195.23,194.84,195.48,194.63,0.25
08/29/2022,194.75,195.32,196.31,194.74,-0.26
08/26/2022,195.26,194.91,195.41,193.63,0.29
08/25/2022,194.7,195.49,195.7,194.61,-0.35
08/24/2022,195.39,195.98,196.36,195.03,-0.25
08/23/2022,195.88,196.21,196.46,195.18,-0.13
08/22/2022,196.13,195.96,196.94,195.74,0.11
08/19/2022,195.92,195.59,196.35,194.52,0.21
08/18/2022,195.51,193.96,195.9,193.57,0.83
08/17/2022,193.9,193.18,194.35,192.74,0.41
08/16/2022,193.11,193.93,194.02,192.57,-0.16
08/15/2022,193.42,193.15,193.85,192.99,0.22
08/12/2022,192.99,193.56,193.88,192.92,-0.26
08/11/2022,193.5,192.98,193.79,192.63,0.3
08/10/2022,192.93,193.63,194.88,192.91,-0.25
08/09/2022,193.42,192.69,193.82,192.49,0.51
08/08/2022,192.44,192.8,193.37,192.33,-0.06
08/05/2022,192.55,193.07,193.33,191.79,-0.2
08/04/2022,192.93,193.6,194.31,192.89,-0.3
08/03/2022,193.52,194.79,194.89,193.52,-0.35
08/02/2022,194.2,193.2,194.46,192.72,0.57
08/01/2022,193.1,193.24,194.09,192.49,-0.04
07/29/2022,193.17,192.09,194.15,192.01,0.62
07/28/2022,191.98,193.29,193.78,192.09,-0.64
07/27/2022,193.21,193.85,194.92,193.2,-0.23
07/26/2022,193.66,194.26,194.58,193.43,-0.27
07/25/2022,194.18,194.12,194.6,193.51,0.1
07/22/2022,193.99,193.1,194.45,193.07,0.52
07/21/2022,192.99,194.46,194.93,193.08,-0.66
07/20/2022,194.27,193.4,194.59,193.1,0.41
07/19/2022,193.47,195.63,195.75,193.54,-1.02
07/18/2022,195.46,195.21,195.96,194.65,0.25
07/15/2022,194.98,195.02,196.58,194.88,0.1
07/14/2022,194.79,194.25,196.21,194.01,0.32
07/13/2022,194.16,194.27,194.84,193.49,0.06
07/12/2022,194.05,195.16,195.54,194.06,-0.53
07/11/2022,195.09,193.39,195.74,193.37,0.9
07/08/2022,193.35,193.66,194.49,193.02,-0.11
07/07/2022,193.57,194.57,195.07,193.38,-0.47
07/06/2022,194.48,194.81,195.29,194.22,-0.15
07/05/2022,194.77,193.48,196.01,193.08,0.72
07/04/2022,193.37,193.82,194.35,192.84,-0.19
07/01/2022,193.74,192.26,194.28,192.23,0.83
06/30/2022,192.15,194.32,194.66,192.16,-1.11
06/29/2022,194.3,192.66,194.45,192.21,0.89
06/28/2022,192.58,192.27,192.76,191.7,0.21
06/27/2022,192.17,192.73,193.34,191.54,-0.23
06/24/2022,192.61,194.1,194.48,192.55,-0.74
06/23/2022,194.04,193.62,195.02,193.41,0.28
06/22/2022,193.49,193.15,194.43,192.65,0.23
06/21/2022,193.05,193.13,193.37,192.38,0.07
06/20/2022,192.91,192.29,193.54,192.02,0.35
06/17/2022,192.23,192.23,193.26,191.35,0.04
06/16/2022,192.16,190.4,193.32,190.21,0.98
06/15/2022,190.29,191.35,192.65,190.35,-0.51
06/14/2022,191.26,191.26,191.77,190.83,0.04
06/13/2022,191.18,190.71,191.99,190.51,0.27
06/10/2022,190.67,188.93,191.37,188.74,0.96
06/09/2022,188.86,188.1,189.35,187.63,0.46
06/08/2022,188.0,188.13,188.49,187.6,0.01
06/07/2022,187.98,188.58,188.96,187.88,-0.28
06/06/2022,188.51,187.96,188.77,187.85,0.4
06/03/2022,187.75,186.35,188.01,185.95,0.83
06/02/2022,186.21,186.53,187.63,186.25,-0.13
06/01/2022,186.46,186.23,186.74,185.73,0.16
05/31/2022,186.17,185.51,186.71,185.26,0.43
05/30/2022,185.37,186.77,187.54,185.35,-0.81
05/27/2022,186.89,187.01,187.29,186.01,-0.03
05/26/2022,186.95,189.24,189.4,186.88,-1.18
05/25/2022,189.19,189.54,190.17,189.01,-0.16
05/24/2022,189.5,189.29,190.26,189.1,0.22
05/23/2022,189.08,189.81,190.21,189.21,-0.62
05/20/2022,190.26,188.3,190.82,188.16,1.21
05/19/2022,187.99,188.91,189.4,187.91,-0.43
05/18/2022,188.8,188.01,189.05,187.43,0.5
05/17/2022,187.86,188.71,188.93,187.93,-0.37
05/16/2022,188.56,188.33,189.49,187.98,0.15
05/13/2022,188.28,190.2,190.32,188.27,-0.98
05/12/2022,190.15,190.32,191.18,189.63,-0.04
05/11/2022,190.23,189.56,190.43,189.28,0.37
05/10/2022,189.53,189.43,190.59,189.07,0.13
05/09/2022,189.29,190.57,191.5,189.19,-0.61
05/06/2022,190.46,190.75,191.52,189.79,-0.09
05/05/2022,190.63,189.38,191.47,189.24,0.67
05/04/2022,189.36,190.8,191.8,189.24,-0.7
05/03/2022,190.7,191.82,191.99,190.68,-0.57
05/02/2022,191.79,191.37,192.29,191.1,0.36
04/29/2022,191.11,192.03,192.13,190.03,-0.43
04/28/2022,191.94,193.03,193.41,191.93,-0.54
04/27/2022,192.98,192.32,193.82,192.3,0.39
04/26/2022,192.23,190.6,192.4,190.05,0.88
04/25/2022,190.56,191.41,191.9,190.11,-0.41
04/22/2022,191.35,192.59,192.68,191.01,-0.67
04/21/2022,192.64,192.23,193.0,191.54,0.24
04/20/2022,192.17,193.92,194.11,192.22,-0.87
04/19/2022,193.86,194.04,194.43,193.62,-0.01
04/18/2022,193.88,192.91,194.1,192.88,0.59
04/15/2022,192.75,192.88,193.4,192.6,-0.04
04/14/2022,192.83,192.1,193.09,191.98,0.4
04/13/2022,192.07,192.92,193.48,191.85,-0.42
04/12/2022,192.88,193.86,194.46,192.35,-0.4
04/11/2022,193.65,193.08,194.21,193.08,0.34
04/08/2022,193.0,192.24,193.37,191.97,0.47
04/07/2022,192.09,191.45,192.43,191.24,0.36
04/06/2022,191.4,191.54,191.96,190.99,-0.02
04/05/2022,191.43,190.87,191.78,190.21,0.37
04/04/2022,190.73,191.7,191.77,190.71,-0.49
04/01/2022,191.67,191.66,192.21,191.13,0.09
03/31/2022,191.49,190.7,191.71,190.26,0.44
03/30/2022,190.65,189.85,190.98,189.74,0.56
03/29/2022,189.59,192.06,192.26,189.7,-1.26
03/28/2022,192.01,192.33,192.76,191.84,-0.21
03/25/2022,192.42,191.75,192.63,191.2,0.48
03/24/2022,191.5,191.29,192.35,190.93,0.15
03/23/2022,191.22,190.87,191.46,190.1,0.2
03/22/2022,190.84,191.76,192.56,190.76,-0.37
03/21/2022,191.54,190.46,191.82,190.27,0.6
03/18/2022,190.39,190.73,191.45,190.06,-0.1
03/17/2022,190.59,192.84,193.27,190.26,-1.18
03/16/2022,192.86,194.9,195.41,192.9,-0.95
03/15/2022,194.71,195.11,195.65,194.51,-0.02
03/14/2022,194.74,195.13,195.52,194.3,-0.18
03/11/2022,195.1,194.37,195.49,194.17,0.38
03/10/2022,194.36,193.62,194.88,193.6,0.4
03/09/2022,193.59,195.24,195.6,193.54,-0.82
03/08/2022,195.19,194.95,196.23,194.34,0.15
03/07/2022,194.89,193.3,195.2,193.05,1.19
03/04/2022,192.6,190.96,193.01,190.87,0.98
03/03/2022,190.73,190.35,191.34,190.19,0.2
03/02/2022,190.34,190.96,191.54,190.15,-0.31
03/01/2022,190.93,190.38,191.12,189.67,0.39
02/28/2022,190.19,191.04,191.5,190.32,0.34
02/25/2022,189.55,190.57,190.85,189.59,-0.51
02/24/2022,190.53,188.85,191.41,188.74,0.93
02/23/2022,188.78,188.57,189.07,188.1,0.21
02/22/2022,188.38,188.57,188.88,187.99,-0.01
02/21/2022,188.4,189.43,189.66,187.82,-0.31
02/18/2022,188.99,189.13,189.38,188.51,-0.06
02/17/2022,189.1,188.84,189.38,188.59,0.22
02/16/2022,188.69,188.8,189.29,188.54,-0.04
02/15/2022,188.77,188.35,189.08,188.16,0.25
02/14/2022,188.3,188.8,188.86,187.71,-0.23
02/11/2022,188.74,188.87,189.15,187.72,-0.02
02/10/2022,188.78,187.68,188.96,187.59,0.61
02/09/2022,187.64,187.92,188.15,187.49,-0.14
02/08/2022,187.9,188.13,188.57,187.9,-0.05
02/07/2022,188.0,189.34,189.46,188.1,-0.19
02/04/2022,188.36,188.75,188.97,188.15,-0.1
02/03/2022,188.55,188.71,189.78,188.45,0.0
02/02/2022,188.55,189.04,189.34,188.46,-0.24
02/01/2022,189.0,189.4,189.91,188.9,-0.19
01/31/2022,189.36,190.18,190.68,189.31,-0.41
01/28/2022,190.14,189.04,190.86,189.01,0.65
01/27/2022,188.91,189.96,190.42,188.85,-0.24
01/26/2022,189.37,189.11,189.63,188.9,0.14
01/25/2022,189.1,188.87,189.62,188.79,0.14
01/24/2022,188.84,188.24,189.34,188.17,0.39
01/21/2022,188.11,188.05,188.51,187.74,0.04
01/20/2022,188.03,187.27,188.27,187.1,0.42
01/19/2022,187.25,187.79,187.96,187.01,-0.25
01/18/2022,187.72,187.59,188.02,187.01,0.16
01/17/2022,187.42,187.41,188.16,187.24,0.05
01/14/2022,187.32,186.6,187.7,186.47,0.45
01/13/2022,186.49,186.51,187.13,186.12,0.0
01/12/2022,186.49,186.77,187.49,186.38,-0.29
01/11/2022,187.04,187.9,187.98,187.03,-0.44
01/10/2022,187.87,187.87,188.54,187.6,0.06
01/07/2022,187.75,188.79,189.13,187.73,-0.53
01/06/2022,188.75,188.65,189.35,187.9,0.26
01/05/2022,188.26,187.92,188.46,187.76,0.19
01/04/2022,187.9,188.0,188.18,187.13,0.17
01/03/2022,187.58,187.12,187.83,186.84,0.43
12/31/2021,186.78,186.8,187.41,186.32,0.15
12/30/2021,186.5,186.04,186.9,185.72,0.26
12/29/2021,186.02,186.56,186.66,185.9,-0.28
12/28/2021,186.54,186.24,186.76,186.04,0.25
12/27/2021,186.07,186.43,186.58,185.96,-0.09
12/24/2021,186.24,186.12,186.57,185.96,0.08
12/23/2021,186.09,186.49,186.93,186.01,-0.4
12/22/2021,186.84,186.82,187.29,186.72,-0.01
12/21/2021,186.85,186.64,187.38,186.49,0.15
12/20/2021,186.57,186.35,187.12,186.14,0.17
12/17/2021,186.25,186.29,186.49,185.26,0.0
12/16/2021,186.25,186.16,186.68,185.59,0.12
12/15/2021,186.03,186.14,186.92,185.93,-0.05
12/14/2021,186.12,186.13,186.32,185.6,0.08
12/13/2021,185.98,185.4,186.29,184.77,0.35
12/10/2021,185.33,184.75,185.74,184.4,0.33
12/09/2021,184.72,184.97,185.38,184.54,-0.27
12/08/2021,185.22,184.84,185.74,184.57,0.23
12/07/2021,184.79,185.16,185.74,184.77,-0.18
12/06/2021,185.12,185.82,186.13,185.01,0.04
12/03/2021,185.04,184.54,185.84,184.38,0.29
12/02/2021,184.5,184.84,185.2,184.02,-0.16
12/01/2021,184.79,185.85,186.27,184.25,-0.56
11/30/2021,185.83,186.43,187.02,185.76,-0.29
11/29/2021,186.37,187.04,187.21,186.29,-0.24
11/26/2021,186.82,186.38,187.22,186.3,0.25
11/25/2021,186.36,185.98,186.68,185.84,0.22
11/24/2021,185.95,186.19,186.32,185.49,-0.03
11/23/2021,186.01,186.45,186.59,185.91,-0.18
11/22/2021,186.34,186.2,186.57,185.69,0.27
11/19/2021,185.83,185.24,186.11,184.96,0.38
11/18/2021,185.12,185.1,185.99,184.68,0.03
11/17/2021,185.07,185.21,185.76,184.79,-0.05
