Date,Price,Open,High,Low,Change
04/14/2023,1434.27,1437.85,1442.61,1430.13,-0.18
04/13/2023,1436.86,1454.19,1459.51,1435.44,-1.14
04/12/2023,1453.44,1442.93,1457.94,1440.08,0.76
04/11/2023,1442.47,1434.72,1445.53,1432.62,0.59
04/10/2023,1434.06,1434.94,1443.15,1431.98,-0.02
04/07/2023,1434.37,1440.6,1441.97,1432.67,-0.39
04/06/2023,1439.93,1436.58,1441.88,1432.88,0.24
04/05/2023,1436.51,1435.43,1441.27,1432.16,0.12
04/04/2023,1434.8,1426.51,1441.85,1422.86,0.65
04/03/2023,1425.57,1417.14,1433.93,1410.55,0.7
03/31/2023,1415.69,1414.08,1422.48,1405.94,0.16
03/30/2023,1413.37,1416.05,1418.54,1405.13,-0.14
03/29/2023,1415.34,1407.1,1419.11,1404.39,0.64
03/28/2023,1406.38,1401.89,1409.95,1398.6,0.37
03/27/2023,1401.23,1395.23,1404.08,1394.39,0.6
03/24/2023,1392.92,1393.29,1404.6,1390.06,-0.01
03/23/2023,1392.99,1409.88,1413.68,1390.32,-1.12
03/22/2023,1408.82,1403.9,1415.75,1401.17,0.38
03/21/2023,1403.52,1399.55,1408.62,1395.64,0.38
03/20/2023,1398.27,1400.01,1403.09,1387.9,0.2
03/17/2023,1395.51,1381.14,1397.08,1379.84,1.16
03/16/2023,1379.55,1389.16,1394.97,1380.79,-0.65
03/15/2023,1388.54,1400.53,1404.43,1386.07,-0.82
03/14/2023,1400.04,1391.74,1407.22,1389.34,0.64
03/13/2023,1391.1,1406.02,1413.67,1390.55,-1.0
03/10/2023,1405.13,1402.98,1409.07,1394.76,0.2
03/09/2023,1402.39,1388.67,1404.14,1387.07,1.04
03/08/2023,1387.99,1390.71,1395.06,1384.0,-0.17
03/07/2023,1390.4,1385.98,1393.71,1385.0,0.41
03/06/2023,1384.79,1375.99,1388.9,1375.05,0.52
03/03/2023,1377.62,1389.81,1390.78,1376.45,-0.83
03/02/2023,1389.1,1392.99,1400.7,1388.16,-0.24
03/01/2023,1392.48,1399.93,1400.69,1387.09,-0.48
02/28/2023,1399.23,1398.69,1407.44,1392.78,0.13
02/27/2023,1397.37,1386.01,1399.81,1385.01,0.8
02/24/2023,1386.22,1375.43,1390.83,1373.84,0.81
02/23/2023,1375.11,1381.62,1386.57,1371.82,-0.42
02/22/2023,1380.94,1390.54,1393.34,1378.98,-0.66
02/21/2023,1390.1,1385.35,1394.19,1380.14,0.41
02/20/2023,1384.43,1385.08,1387.89,1381.32,-0.1
02/17/2023,1385.8,1376.36,1389.0,1374.88,0.74
02/16/2023,1375.65,1372.56,1381.72,1369.67,0.27
02/15/2023,1371.98,1366.5,1378.69,1365.46,0.43
02/14/2023,1366.06,1365.24,1368.81,1357.3,0.1
02/13/2023,1364.67,1354.06,1368.29,1351.97,0.84
02/10/2023,1353.26,1358.21,1360.31,1351.17,-0.31
02/09/2023,1357.5,1350.52,1359.21,1349.11,0.57
02/08/2023,1349.83,1346.97,1357.85,1342.99,0.22
02/07/2023,1346.92,1353.17,1355.05,1344.72,-0.39
02/06/2023,1352.25,1346.44,1357.04,1342.04,0.44
02/03/2023,1346.38,1336.93,1351.34,1333.97,0.76
02/02/2023,1336.23,1343.34,1348.71,1333.87,-0.52
02/01/2023,1343.16,1340.19,1346.84,1335.46,0.27
01/31/2023,1339.61,1336.1,1342.81,1332.68,0.32
01/30/2023,1335.4,1337.61,1340.87,1332.06,-0.06
01/27/2023,1336.23,1342.18,1345.79,1334.56,-0.38
01/26/2023,1341.35,1346.04,1347.82,1339.09,-0.3
01/25/2023,1345.35,1342.29,1350.66,1339.31,0.33
01/24/2023,1340.91,1337.42,1344.97,1335.69,0.31
01/23/2023,1336.73,1336.17,1342.41,1333.84,0.22
01/20/2023,1333.8,1334.81,1341.36,1332.79,-0.02
01/19/2023,1334.11,1336.42,1341.8,1329.6,-0.12
01/18/2023,1335.72,1335.15,1343.65,1331.01,0.07
01/17/2023,1334.84,1343.57,1346.58,1334.03,-0.6
01/16/2023,1342.93,1340.92,1344.94,1336.59,0.24
01/13/2023,1339.71,1344.62,1350.51,1337.79,-0.33
01/12/2023,1344.2,1336.46,1346.41,1334.52,0.59
01/11/2023,1336.31,1332.57,1344.29,1329.97,0.33
01/10/2023,1331.87,1330.19,1340.26,1326.58,0.18
01/09/2023,1329.5,1333.72,1338.2,1325.23,-0.35
01/06/2023,1334.23,1341.12,1342.1,1327.38,-0.47
01/05/2023,1340.52,1347.8,1352.33,1339.23,-0.49
01/04/2023,1347.11,1349.69,1352.81,1342.6,-0.17
01/03/2023,1349.36,1354.25,1363.52,1343.94,-0.27
01/02/2023,1353.04,1350.53,1363.07,1348.64,0.27
12/30/2022,1349.44,1344.67,1351.37,1336.93,0.39
12/29/2022,1344.19,1352.43,1355.12,1340.81,-0.59
12/28/2022,1352.11,1353.68,1356.36,1347.1,-0.06
12/27/2022,1352.93,1356.12,1358.46,1345.76,-0.14
12/26/2022,1354.8,1359.07,1361.61,1353.32,-0.24
12/23/2022,1358.11,1368.81,1370.52,1355.19,-0.74
12/22/2022,1368.23,1358.26,1369.8,1354.18,0.88
12/21/2022,1356.35,1364.0,1370.18,1357.24,-0.52
12/20/2022,1363.43,1380.66,1385.28,1361.4,-1.2
12/19/2022,1380.02,1387.38,1389.81,1374.83,-0.41
12/16/2022,1385.68,1402.37,1404.1,1384.67,-1.1
12/15/2022,1401.05,1384.35,1408.44,1381.03,1.25
12/14/2022,1383.77,1371.08,1390.46,1369.56,0.98
12/13/2022,1370.35,1377.19,1395.15,1370.23,-0.41
12/12/2022,1375.96,1373.13,1382.0,1371.34,0.22
12/09/2022,1372.98,1390.17,1391.53,1366.93,-1.15
12/08/2022,1388.99,1381.3,1391.86,1380.91,0.6
12/07/2022,1380.76,1382.18,1393.56,1373.92,-0.07
12/06/2022,1381.69,1369.97,1390.55,1366.82,0.88
12/05/2022,1369.59,1369.32,1374.28,1362.66,0.14
12/02/2022,1367.72,1372.92,1375.16,1352.01,-0.33
12/01/2022,1372.31,1354.68,1374.01,1350.76,1.32
11/30/2022,1354.37,1369.29,1374.41,1352.95,-1.05
11/29/2022,1368.7,1386.81,1389.22,1366.74,-1.17
11/28/2022,1384.9,1386.58,1400.42,1384.29,-0.17
11/25/2022,1387.19,1382.4,1391.7,1374.68,0.46
11/24/2022,1380.82,1390.11,1395.66,1378.32,-0.64
11/23/2022,1389.66,1394.14,1399.58,1388.06,-0.28
11/22/2022,1393.5,1392.65,1396.26,1386.11,0.1
11/21/2022,1392.06,1382.64,1397.03,1382.64,0.65
11/18/2022,1383.12,1391.61,1393.36,1381.42,-0.57
11/17/2022,1390.99,1389.68,1398.59,1382.06,0.14
11/16/2022,1389.05,1361.85,1391.41,1361.18,2.0
11/15/2022,1361.88,1367.57,1376.98,1354.91,-0.37
11/14/2022,1366.9,1362.3,1373.96,1353.07,0.51
11/11/2022,1359.93,1378.36,1378.43,1342.69,-1.3
11/10/2022,1377.9,1372.9,1400.8,1364.98,0.37
11/09/2022,1372.78,1385.26,1390.02,1367.24,-0.88
11/08/2022,1384.93,1396.36,1397.68,1375.1,-0.73
11/07/2022,1395.09,1391.55,1405.16,1387.41,-0.19
11/04/2022,1397.68,1388.89,1401.05,1381.11,0.68
11/03/2022,1388.25,1388.23,1401.72,1387.14,0.12
11/02/2022,1386.6,1399.3,1413.14,1387.31,-0.88
11/01/2022,1398.88,1410.12,1413.33,1396.28,-0.73
10/31/2022,1409.15,1414.46,1420.94,1409.35,-0.51
10/28/2022,1416.4,1416.55,1423.69,1413.46,0.04
10/27/2022,1415.83,1424.02,1433.81,1412.45,-0.53
10/26/2022,1423.4,1422.4,1427.04,1417.21,0.11
10/25/2022,1421.78,1426.88,1429.94,1413.05,-0.33
10/24/2022,1426.43,1410.1,1428.73,1404.89,1.29
10/21/2022,1408.32,1399.82,1413.32,1397.91,0.65
10/20/2022,1399.16,1402.58,1403.93,1394.74,-0.2
10/19/2022,1402.02,1404.53,1407.02,1393.08,-0.17
10/18/2022,1404.36,1409.1,1410.25,1398.1,-0.26
10/17/2022,1408.05,1402.26,1410.2,1395.87,0.58
10/14/2022,1399.96,1399.46,1406.81,1393.63,0.1
10/13/2022,1398.5,1383.01,1413.04,1377.6,1.17
10/12/2022,1382.33,1390.01,1391.69,1379.94,-0.47
10/11/2022,1388.91,1386.49,1397.48,1385.61,0.29
10/10/2022,1384.92,1379.65,1391.67,1378.3,0.44
10/07/2022,1378.85,1379.04,1388.26,1374.24,0.0
10/06/2022,1378.88,1400.47,1404.99,1378.52,-1.44
10/05/2022,1398.99,1414.13,1419.91,1397.76,-1.0
10/04/2022,1413.12,1409.09,1419.64,1402.58,0.35
10/03/2022,1408.22,1411.43,1418.15,1404.12,-0.2
09/30/2022,1411.02,1404.24,1414.02,1398.43,0.53
09/29/2022,1403.54,1387.16,1404.32,1380.92,1.22
09/28/2022,1386.59,1367.82,1390.79,1366.02,1.44
09/27/2022,1366.94,1374.82,1378.69,1365.45,-0.51
09/26/2022,1373.98,1377.99,1387.33,1367.18,-0.24
09/23/2022,1377.28,1382.23,1386.9,1374.31,-0.24
09/22/2022,1380.64,1375.08,1394.72,1372.39,0.44
09/21/2022,1374.65,1389.01,1391.07,1367.67,-0.97
09/20/2022,1388.18,1393.67,1397.76,1387.63,-0.35
09/19/2022,1393.0,1387.89,1395.16,1386.47,0.44
09/16/2022,1386.85,1398.9,1399.04,1382.66,-0.83
09/15/2022,1398.41,1388.52,1401.24,1386.74,0.71
09/14/2022,1388.51,1391.33,1395.28,1386.17,-0.12
09/13/2022,1390.22,1391.76,1398.73,1374.7,-0.05
09/12/2022,1390.85,1391.1,1405.83,1387.19,0.41
09/09/2022,1385.15,1384.53,1391.57,1382.31,0.09
09/08/2022,1383.86,1377.45,1386.8,1374.32,0.49
09/07/2022,1377.11,1365.28,1378.97,1363.28,0.98
09/06/2022,1363.71,1360.84,1372.55,1359.44,0.32
09/05/2022,1359.39,1355.69,1364.0,1349.01,0.36
09/02/2022,1354.48,1349.4,1365.85,1346.37,0.46
09/01/2022,1348.23,1349.67,1361.58,1342.17,-0.04
08/31/2022,1348.83,1352.37,1356.55,1339.18,-0.19
08/30/2022,1351.39,1345.58,1356.17,1344.95,0.48
08/29/2022,1344.95,1339.96,1352.5,1333.39,0.63
08/26/2022,1336.58,1331.69,1341.87,1325.24,0.47
08/25/2022,1330.28,1336.56,1340.15,1329.28,-0.42
08/24/2022,1335.91,1335.38,1339.17,1329.54,0.09
08/23/2022,1334.75,1336.0,1340.66,1329.1,-0.06
08/22/2022,1335.5,1341.21,1347.44,1333.51,-0.35
08/19/2022,1340.15,1339.18,1345.78,1334.71,0.12
08/18/2022,1338.52,1339.13,1348.47,1336.88,0.0
08/17/2022,1338.55,1333.95,1342.59,1330.35,0.39
08/16/2022,1333.33,1333.26,1336.94,1327.75,0.14
08/15/2022,1331.49,1336.57,1341.5,1331.67,-0.25
08/12/2022,1334.88,1346.74,1349.93,1334.53,-0.86
08/11/2022,1346.51,1336.26,1348.24,1335.26,0.8
08/10/2022,1335.86,1335.63,1357.47,1333.16,0.16
08/09/2022,1333.7,1325.85,1338.7,1324.41,0.7
08/08/2022,1324.43,1326.96,1333.03,1324.1,-0.1
08/05/2022,1325.81,1335.08,1336.45,1316.26,-0.64
08/04/2022,1334.37,1329.91,1337.42,1327.74,0.39
08/03/2022,1329.14,1334.84,1339.23,1327.43,-0.33
08/02/2022,1333.6,1342.14,1346.43,1330.36,-0.59
08/01/2022,1341.45,1331.69,1343.38,1330.0,0.76
07/29/2022,1331.37,1321.73,1336.37,1320.26,0.82
07/28/2022,1320.6,1333.02,1335.91,1317.72,-0.89
07/27/2022,1332.46,1326.31,1339.04,1325.14,0.56
07/26/2022,1325.04,1340.58,1343.95,1324.97,-1.11
07/25/2022,1339.96,1338.57,1344.38,1334.28,0.18
07/22/2022,1337.52,1336.71,1341.79,1331.03,0.12
07/21/2022,1335.94,1337.21,1345.69,1331.61,-0.01
07/20/2022,1336.08,1335.18,1346.66,1333.17,0.13
07/19/2022,1334.35,1337.94,1345.31,1328.27,-0.2
07/18/2022,1337.02,1330.44,1341.04,1326.34,0.59
07/15/2022,1329.2,1319.95,1336.8,1319.26,0.81
07/14/2022,1318.52,1313.19,1329.46,1308.95,0.45
07/13/2022,1312.56,1311.35,1321.3,1303.69,0.19
07/12/2022,1310.04,1316.54,1318.74,1308.96,-0.45
07/11/2022,1315.92,1317.26,1326.41,1314.75,-0.19
07/08/2022,1318.37,1318.66,1324.15,1312.42,0.01
07/07/2022,1318.25,1328.83,1333.19,1315.38,-0.75
07/06/2022,1328.15,1344.41,1345.56,1326.48,-1.16
07/05/2022,1343.77,1351.11,1359.36,1342.68,-0.48
07/04/2022,1350.23,1354.01,1359.03,1346.57,-0.3
07/01/2022,1354.25,1350.01,1359.37,1348.8,0.35
06/30/2022,1349.57,1359.95,1361.76,1349.09,-0.7
06/29/2022,1359.05,1359.56,1366.95,1356.57,0.0
06/28/2022,1358.99,1361.77,1363.51,1354.1,-0.17
06/27/2022,1361.3,1360.83,1366.56,1352.83,0.07
06/24/2022,1360.29,1368.84,1370.44,1357.85,-0.56
06/23/2022,1367.97,1371.2,1378.74,1364.51,-0.21
06/22/2022,1370.89,1360.18,1375.77,1358.94,0.83
06/21/2022,1359.54,1358.6,1367.56,1356.23,0.17
06/20/2022,1357.28,1352.46,1364.14,1352.26,0.13
06/17/2022,1355.56,1359.31,1362.56,1349.61,-0.24
06/16/2022,1358.83,1335.3,1365.19,1334.59,1.83
06/15/2022,1334.38,1343.71,1357.07,1335.11,-0.65
06/14/2022,1343.1,1344.85,1349.37,1341.31,-0.06
06/13/2022,1343.96,1345.2,1352.65,1340.87,-0.09
06/10/2022,1345.2,1342.27,1351.92,1339.3,0.26
06/09/2022,1341.65,1347.23,1353.31,1340.18,-0.36
06/08/2022,1346.55,1342.81,1350.73,1339.58,0.34
06/07/2022,1342.04,1342.01,1345.73,1338.9,0.04
06/06/2022,1341.51,1341.84,1346.16,1337.92,0.08
06/03/2022,1340.5,1333.73,1342.44,1331.9,0.57
06/02/2022,1332.85,1328.05,1338.07,1327.15,0.39
06/01/2022,1327.69,1333.81,1336.81,1323.35,-0.42
05/31/2022,1333.27,1332.6,1336.04,1323.97,0.19
05/30/2022,1330.8,1344.84,1345.52,1329.41,-0.91
05/27/2022,1343.01,1351.79,1355.25,1337.29,-0.61
05/26/2022,1351.25,1352.93,1356.26,1350.54,-0.09
05/25/2022,1352.53,1354.08,1356.65,1347.78,-0.08
05/24/2022,1353.59,1345.86,1358.23,1344.07,0.67
05/23/2022,1344.55,1347.09,1350.42,1338.07,-0.03
05/20/2022,1344.91,1338.31,1347.87,1336.44,0.61
05/19/2022,1336.73,1335.7,1346.44,1334.13,0.15
05/18/2022,1334.76,1336.35,1341.1,1329.31,-0.08
05/17/2022,1335.78,1336.08,1338.68,1330.31,0.02
05/16/2022,1335.55,1330.34,1342.17,1327.54,0.34
05/13/2022,1330.99,1339.93,1341.21,1328.1,-0.65
05/12/2022,1339.64,1344.76,1357.39,1335.22,-0.35
05/11/2022,1344.39,1344.17,1349.19,1338.43,0.05
05/10/2022,1343.75,1346.02,1351.24,1341.68,-0.09
05/09/2022,1345.0,1340.08,1350.88,1337.6,0.38
05/06/2022,1339.97,1338.38,1347.49,1333.42,0.17
05/05/2022,1337.74,1329.49,1342.94,1325.3,0.64
05/04/2022,1329.23,1326.02,1342.06,1325.22,0.25
05/03/2022,1325.89,1331.65,1336.76,1325.3,-0.39
05/02/2022,1331.14,1333.02,1337.49,1330.28,-0.02
04/29/2022,1331.36,1335.49,1337.62,1322.71,-0.31
04/28/2022,1335.46,1336.94,1343.18,1333.35,-0.08
04/27/2022,1336.55,1341.36,1347.56,1333.41,-0.31
04/26/2022,1340.72,1339.36,1345.01,1336.32,0.13
04/25/2022,1338.98,1348.86,1348.98,1337.64,-0.29
04/22/2022,1342.89,1347.18,1349.67,1338.07,-0.28
04/21/2022,1346.71,1339.19,1352.44,1337.05,0.6
04/20/2022,1338.64,1337.51,1342.92,1332.78,0.13
04/19/2022,1336.96,1332.19,1341.75,1328.88,0.4
04/18/2022,1331.57,1328.02,1334.96,1327.53,0.33
04/15/2022,1327.18,1332.12,1333.43,1325.72,-0.36
04/14/2022,1332.01,1331.88,1340.13,1322.19,0.04
04/13/2022,1331.49,1330.18,1333.3,1326.11,0.15
04/12/2022,1329.52,1343.82,1347.48,1326.37,-1.03
04/11/2022,1343.31,1344.17,1348.69,1337.59,0.48
04/08/2022,1336.87,1330.23,1338.81,1327.15,0.52
04/07/2022,1329.89,1326.57,1335.19,1325.22,0.27
04/06/2022,1326.32,1329.24,1332.22,1324.06,-0.14
04/05/2022,1328.23,1332.66,1334.15,1326.85,-0.24
04/04/2022,1331.48,1346.52,1348.23,1331.43,-1.24
04/01/2022,1348.17,1344.55,1348.8,1343.07,0.35
03/31/2022,1343.48,1350.68,1354.46,1343.03,-0.51
03/30/2022,1350.34,1340.22,1352.48,1339.17,0.9
03/29/2022,1338.35,1343.76,1353.33,1338.39,-0.37
03/28/2022,1343.32,1346.57,1348.54,1339.48,-0.14
03/25/2022,1345.26,1342.81,1348.54,1340.26,0.32
03/24/2022,1340.93,1341.41,1346.23,1336.3,0.0
03/23/2022,1340.97,1340.23,1342.91,1334.32,0.07
03/22/2022,1339.98,1341.72,1346.55,1335.65,-0.08
03/21/2022,1341.01,1339.71,1345.34,1336.95,0.21
03/18/2022,1338.2,1342.66,1348.93,1336.55,-0.26
03/17/2022,1341.65,1352.86,1355.31,1335.01,-0.75
03/16/2022,1351.81,1360.32,1363.94,1344.2,-0.5
03/15/2022,1358.6,1358.76,1372.8,1357.15,0.11
03/14/2022,1357.14,1353.79,1363.69,1349.0,0.56
03/11/2022,1349.53,1349.8,1364.6,1346.88,-0.01
03/10/2022,1349.62,1354.93,1366.37,1345.33,-0.37
03/09/2022,1354.62,1344.79,1359.11,1342.99,0.76
03/08/2022,1344.42,1337.49,1349.94,1336.02,0.55
03/07/2022,1337.12,1333.88,1342.33,1322.92,0.52
03/04/2022,1330.19,1335.82,1340.72,1326.41,-0.27
03/03/2022,1333.81,1338.26,1340.46,1332.81,-0.32
03/02/2022,1338.03,1341.27,1343.26,1333.25,-0.22
03/01/2022,1340.92,1347.48,1348.77,1335.94,-0.41
02/28/2022,1346.41,1339.16,1353.08,1332.33,-0.21
02/25/2022,1349.3,1350.0,1352.18,1342.82,-0.03
02/24/2022,1349.69,1348.95,1355.92,1344.05,0.09
02/23/2022,1348.53,1351.28,1354.11,1346.82,-0.1
02/22/2022,1349.83,1351.21,1355.83,1347.33,-0.02
02/21/2022,1350.05,1352.7,1358.08,1348.65,-0.26
02/18/2022,1353.53,1361.91,1363.38,1352.95,-0.6
02/17/2022,1361.64,1361.11,1364.04,1356.45,0.06
02/16/2022,1360.81,1359.4,1365.15,1357.47,0.13
