Date,Price,Open,High,Low,Change
06/27/2023,1655.93,1659.71,1662.99,1650.72,-0.18
06/26/2023,1658.89,1663.69,1667.98,1656.28,-0.25
06/23/2023,1663.12,1655.44,1669.2,1651.53,0.51
06/22/2023,1654.66,1645.72,1663.37,1641.84,0.58
06/21/2023,1645.07,1645.02,1655.78,1641.22,0.07
06/20/2023,1643.91,1641.54,1647.21,1635.28,0.24
06/19/2023,1640.01,1637.21,1646.38,1637.21,0.27
06/16/2023,1635.64,1623.69,1641.42,1621.11,0.77
06/15/2023,1623.19,1613.75,1628.22,1609.97,0.63
06/14/2023,1613.02,1599.28,1618.85,1595.48,0.91
06/13/2023,1598.44,1607.68,1609.69,1591.78,-0.54
06/12/2023,1607.09,1618.88,1627.24,1605.56,-0.68
06/09/2023,1618.03,1628.23,1631.1,1618.16,-0.5
06/08/2023,1626.2,1627.64,1630.45,1620.9,-0.03
06/07/2023,1626.69,1614.57,1628.85,1612.13,0.81
06/06/2023,1613.59,1617.72,1621.18,1611.1,-0.26
06/05/2023,1617.78,1626.97,1629.84,1614.38,-0.48
06/02/2023,1625.61,1645.19,1646.5,1624.47,-1.13
06/01/2023,1644.16,1643.52,1652.4,1639.14,0.11
05/31/2023,1642.38,1638.84,1646.44,1632.48,0.25
05/30/2023,1638.22,1636.73,1642.79,1630.06,0.17
05/29/2023,1635.36,1633.64,1638.46,1631.59,0.17
05/26/2023,1632.56,1640.44,1644.97,1631.78,-0.45
05/25/2023,1639.89,1630.53,1644.82,1627.11,0.6
05/24/2023,1630.11,1638.68,1643.64,1629.86,-0.45
05/23/2023,1637.4,1634.49,1641.78,1627.49,0.24
05/22/2023,1633.52,1649.69,1653.02,1633.07,-0.94
05/19/2023,1649.08,1656.27,1658.61,1644.18,-0.4
05/18/2023,1655.76,1666.79,1669.38,1653.6,-0.61
05/17/2023,1665.92,1676.72,1678.1,1662.02,-0.6
05/16/2023,1675.92,1673.54,1681.69,1667.7,0.19
05/15/2023,1672.81,1672.1,1677.17,1663.26,0.03
05/12/2023,1672.24,1665.39,1675.92,1662.44,0.44
05/11/2023,1664.87,1664.16,1676.24,1661.1,0.08
05/10/2023,1663.54,1673.97,1676.81,1663.5,-0.58
05/09/2023,1673.18,1668.45,1675.08,1665.05,0.35
05/08/2023,1667.32,1665.97,1675.91,1663.86,0.19
05/05/2023,1664.1,1663.68,1668.95,1655.3,0.05
05/04/2023,1663.21,1676.61,1679.47,1661.06,-0.8
05/03/2023,1676.59,1673.73,1678.84,1664.61,0.22
05/02/2023,1672.93,1678.44,1679.29,1668.54,-0.25
05/01/2023,1677.19,1681.61,1685.48,1674.33,-0.19
04/28/2023,1680.39,1672.99,1685.45,1666.71,0.41
04/27/2023,1673.56,1668.9,1678.04,1666.66,0.33
04/26/2023,1668.1,1664.44,1674.59,1657.43,0.26
04/25/2023,1663.78,1664.23,1670.69,1660.45,0.03
04/24/2023,1663.24,1654.87,1665.9,1653.55,0.66
04/21/2023,1652.39,1647.57,1656.73,1643.63,0.33
04/20/2023,1646.97,1654.69,1656.23,1641.66,-0.42
04/19/2023,1653.89,1639.54,1661.4,1633.31,0.92
04/18/2023,1638.89,1633.03,1641.78,1629.73,0.41
04/17/2023,1632.27,1619.25,1637.85,1617.1,0.84
04/14/2023,1618.66,1630.56,1633.36,1616.66,-0.66
04/13/2023,1629.47,1651.59,1657.66,1627.47,-1.29
04/12/2023,1650.77,1643.21,1655.02,1639.86,0.51
04/11/2023,1642.36,1635.78,1647.52,1633.06,0.45
04/10/2023,1635.06,1635.29,1643.68,1632.41,0.07
04/07/2023,1633.92,1640.95,1643.43,1630.6,-0.38
04/06/2023,1640.08,1641.31,1648.17,1637.13,-0.05
04/05/2023,1640.91,1638.3,1642.81,1632.38,0.21
04/04/2023,1637.47,1625.22,1647.49,1620.28,0.82
04/03/2023,1624.08,1610.82,1632.16,1604.19,0.82
03/31/2023,1610.83,1606.49,1618.91,1598.29,0.33
03/30/2023,1605.52,1607.86,1610.88,1598.08,-0.09
03/29/2023,1606.95,1601.4,1611.73,1597.77,0.42
03/28/2023,1600.29,1595.15,1604.26,1591.26,0.37
03/27/2023,1594.36,1584.82,1598.22,1583.39,0.69
03/24/2023,1583.37,1581.27,1596.58,1575.65,0.21
03/23/2023,1580.13,1593.25,1596.76,1571.22,-0.73
03/22/2023,1591.68,1592.76,1608.3,1583.9,-0.02
03/21/2023,1592.0,1602.39,1607.65,1590.27,-0.55
03/20/2023,1600.84,1597.69,1605.77,1584.36,0.5
03/17/2023,1592.94,1576.48,1596.02,1574.19,1.14
03/16/2023,1574.94,1584.85,1590.06,1575.94,-0.58
03/15/2023,1584.18,1586.61,1598.81,1577.99,-0.12
03/14/2023,1586.07,1580.06,1599.42,1576.31,0.42
03/13/2023,1579.36,1589.98,1598.69,1571.06,-0.54
03/10/2023,1587.98,1581.18,1592.78,1573.45,0.48
03/09/2023,1580.41,1559.58,1581.66,1558.04,1.38
03/08/2023,1558.86,1560.13,1565.52,1551.64,-0.03
03/07/2023,1559.36,1560.35,1568.54,1556.41,0.03
03/06/2023,1558.96,1559.8,1566.04,1556.17,-0.07
03/03/2023,1560.06,1566.19,1568.32,1555.39,-0.34
03/02/2023,1565.43,1570.92,1578.62,1565.06,-0.29
03/01/2023,1570.02,1591.04,1594.74,1560.38,-1.27
02/28/2023,1590.27,1590.52,1604.11,1585.54,0.08
02/27/2023,1589.05,1572.19,1591.26,1568.56,1.24
02/24/2023,1569.58,1559.09,1576.14,1557.71,0.67
02/23/2023,1559.16,1569.65,1574.84,1557.19,-0.62
02/22/2023,1568.91,1582.68,1583.18,1566.25,-0.78
02/21/2023,1581.26,1560.89,1585.71,1555.7,1.35
02/20/2023,1560.17,1561.65,1562.76,1555.26,0.04
02/17/2023,1559.58,1547.47,1563.91,1543.71,0.85
02/16/2023,1546.51,1544.36,1553.24,1540.43,0.19
02/15/2023,1543.59,1548.98,1561.79,1542.15,-0.33
02/14/2023,1548.67,1545.42,1554.4,1537.85,0.25
02/13/2023,1544.78,1530.51,1549.2,1525.9,1.12
02/10/2023,1527.66,1533.33,1536.37,1525.8,-0.33
02/09/2023,1532.75,1522.12,1535.4,1519.47,0.74
02/08/2023,1521.5,1512.99,1527.6,1508.73,0.58
02/07/2023,1512.68,1516.78,1521.74,1508.07,-0.11
02/06/2023,1514.32,1502.67,1520.33,1498.7,0.73
02/03/2023,1503.31,1497.8,1510.51,1494.88,0.42
02/02/2023,1497.05,1513.0,1517.5,1496.87,-1.03
02/01/2023,1512.69,1520.01,1521.16,1508.02,-0.44
01/31/2023,1519.43,1521.68,1526.37,1517.17,-0.11
01/30/2023,1521.1,1525.13,1526.4,1517.6,-0.21
01/27/2023,1524.36,1528.93,1530.98,1521.47,-0.24
01/26/2023,1528.1,1529.07,1531.81,1522.76,-0.02
01/25/2023,1528.39,1520.27,1532.69,1516.54,0.55
01/24/2023,1520.01,1522.78,1529.18,1515.96,-0.14
01/23/2023,1522.09,1526.07,1530.19,1516.4,-0.06
01/20/2023,1522.93,1527.22,1533.06,1521.3,-0.24
01/19/2023,1526.58,1528.81,1532.65,1519.25,-0.1
01/18/2023,1528.05,1520.75,1532.3,1517.13,0.5
01/17/2023,1520.44,1514.35,1523.48,1507.16,0.45
01/16/2023,1513.65,1511.96,1516.4,1506.76,0.06
01/13/2023,1512.67,1513.44,1518.84,1507.58,0.01
01/12/2023,1512.59,1509.2,1520.93,1504.52,0.26
01/11/2023,1508.64,1508.95,1518.89,1505.65,0.03
01/10/2023,1508.19,1510.56,1518.44,1505.02,-0.11
01/09/2023,1509.81,1516.41,1521.45,1504.6,-0.39
01/06/2023,1515.73,1518.54,1519.3,1503.01,-0.09
01/05/2023,1517.13,1532.59,1536.61,1516.26,-0.96
01/04/2023,1531.91,1531.03,1538.05,1522.99,0.12
01/03/2023,1530.08,1529.81,1540.28,1519.3,0.1
01/02/2023,1528.55,1526.64,1539.34,1522.79,0.21
12/30/2022,1525.33,1520.43,1527.67,1507.72,0.38
12/29/2022,1519.58,1531.58,1534.03,1518.42,-0.76
12/28/2022,1531.28,1529.63,1540.82,1521.26,0.16
12/27/2022,1528.82,1538.12,1542.17,1525.1,-0.49
12/26/2022,1536.34,1542.61,1547.93,1536.36,-0.42
12/23/2022,1542.88,1556.01,1556.68,1537.8,-0.81
12/22/2022,1555.52,1546.62,1556.51,1537.67,0.64
12/21/2022,1545.67,1564.38,1570.22,1546.31,-1.15
12/20/2022,1563.69,1581.44,1586.71,1555.69,-1.07
12/19/2022,1580.55,1591.6,1596.71,1578.04,-0.58
12/16/2022,1589.7,1606.9,1608.89,1586.97,-0.98
12/15/2022,1605.42,1609.91,1623.49,1603.8,-0.22
12/14/2022,1609.04,1593.4,1616.17,1592.85,1.03
12/13/2022,1592.59,1604.04,1626.69,1593.26,-0.62
12/12/2022,1602.56,1597.53,1607.44,1594.82,0.29
12/09/2022,1597.89,1611.13,1612.72,1588.44,-0.73
12/08/2022,1609.65,1604.15,1613.43,1602.93,0.39
12/07/2022,1603.41,1602.44,1613.92,1592.72,0.1
12/06/2022,1601.83,1591.69,1620.02,1587.65,0.68
12/05/2022,1591.05,1596.88,1599.34,1584.56,-0.23
12/02/2022,1594.72,1598.73,1603.24,1573.33,-0.11
12/01/2022,1596.51,1569.33,1603.22,1564.82,1.74
11/30/2022,1569.27,1584.83,1589.98,1566.94,-0.94
11/29/2022,1584.2,1604.03,1606.77,1581.39,-1.08
11/28/2022,1601.54,1613.08,1619.98,1600.76,-0.76
11/25/2022,1613.79,1608.57,1617.81,1598.58,0.45
11/24/2022,1606.62,1611.73,1618.67,1600.7,-0.28
11/23/2022,1611.17,1608.05,1622.55,1602.34,0.24
11/22/2022,1607.35,1607.54,1613.88,1600.69,0.03
11/21/2022,1606.83,1593.23,1609.32,1591.82,0.92
11/18/2022,1592.11,1593.32,1602.0,1588.25,-0.03
11/17/2022,1592.65,1592.36,1601.3,1584.12,0.06
11/16/2022,1591.68,1562.17,1595.06,1560.04,1.98
11/15/2022,1560.76,1556.54,1579.19,1545.29,0.32
11/14/2022,1555.81,1551.33,1568.83,1545.19,0.07
11/11/2022,1554.75,1581.69,1583.1,1538.19,-1.66
11/10/2022,1581.04,1557.39,1606.84,1549.65,1.54
11/09/2022,1557.06,1587.19,1592.2,1551.52,-1.84
11/08/2022,1586.23,1604.4,1606.86,1574.08,-1.04
11/07/2022,1602.84,1587.2,1608.15,1586.35,0.41
11/04/2022,1596.24,1590.24,1600.9,1578.14,0.42
11/03/2022,1589.56,1611.19,1625.4,1588.19,-1.19
11/02/2022,1608.64,1627.52,1638.29,1609.92,-1.12
11/01/2022,1626.83,1636.88,1640.16,1621.06,-0.52
10/31/2022,1635.28,1650.73,1656.66,1635.24,-0.93
10/28/2022,1650.55,1644.31,1654.76,1638.26,0.43
10/27/2022,1643.51,1642.94,1654.06,1638.55,0.07
10/26/2022,1642.34,1637.28,1648.53,1630.54,0.37
10/25/2022,1636.25,1629.46,1649.31,1614.28,0.46
10/24/2022,1628.82,1623.18,1638.58,1615.97,0.9
10/21/2022,1614.29,1607.26,1618.7,1596.27,0.41
10/20/2022,1607.69,1610.04,1615.3,1597.22,-0.09
10/19/2022,1609.07,1613.48,1618.71,1602.83,-0.23
10/18/2022,1612.84,1625.79,1629.31,1604.31,-0.8
10/17/2022,1625.89,1611.45,1638.52,1609.77,1.05
10/14/2022,1608.97,1622.17,1626.64,1602.66,-0.71
10/13/2022,1620.54,1582.35,1639.21,1579.4,2.53
10/12/2022,1580.61,1570.34,1588.12,1561.11,0.72
10/11/2022,1569.27,1580.06,1599.8,1568.59,-0.56
10/10/2022,1578.08,1570.52,1586.46,1567.32,0.58
10/07/2022,1568.95,1572.3,1585.89,1566.4,-0.16
10/06/2022,1571.39,1605.23,1609.95,1565.82,-2.0
10/05/2022,1603.42,1625.13,1628.84,1596.09,-1.27
10/04/2022,1624.04,1623.74,1630.08,1613.1,0.09
10/03/2022,1622.52,1607.37,1626.68,1598.21,0.97
09/30/2022,1607.0,1589.92,1610.7,1583.28,1.11
09/29/2022,1589.43,1551.17,1590.77,1540.34,2.48
09/28/2022,1550.97,1529.92,1563.1,1518.71,1.42
09/27/2022,1529.25,1528.76,1544.7,1520.68,0.07
09/26/2022,1528.16,1544.89,1559.68,1483.77,-0.96
09/23/2022,1543.01,1581.88,1587.58,1541.39,-2.36
09/22/2022,1580.32,1574.95,1599.44,1570.56,0.34
09/21/2022,1574.94,1585.28,1588.28,1566.14,-0.61
09/20/2022,1584.53,1589.43,1595.14,1582.98,-0.29
09/19/2022,1589.14,1582.66,1591.84,1581.32,0.56
09/16/2022,1580.3,1603.82,1605.43,1577.1,-1.42
09/15/2022,1603.14,1605.3,1612.45,1602.52,-0.08
09/14/2022,1604.39,1603.55,1613.92,1597.54,0.11
09/13/2022,1602.63,1606.77,1614.42,1584.39,-0.18
09/12/2022,1605.57,1600.39,1614.3,1599.54,0.43
09/09/2022,1598.74,1593.23,1601.94,1590.32,0.39
09/08/2022,1592.51,1587.64,1597.37,1583.17,0.31
09/07/2022,1587.53,1588.05,1596.9,1579.2,0.12
09/06/2022,1585.7,1578.72,1597.99,1577.93,0.58
09/05/2022,1576.58,1569.4,1581.0,1561.64,0.66
09/02/2022,1566.28,1566.43,1578.2,1562.02,0.07
09/01/2022,1565.16,1559.59,1573.79,1555.2,0.41
08/31/2022,1558.73,1573.26,1578.22,1555.16,-0.92
08/30/2022,1573.16,1576.07,1583.91,1570.59,-0.14
08/29/2022,1575.32,1576.93,1583.2,1568.07,-0.06
08/26/2022,1576.22,1579.8,1582.66,1567.48,-0.11
08/25/2022,1577.98,1582.64,1584.57,1575.66,-0.25
08/24/2022,1581.91,1585.07,1590.76,1576.83,-0.16
08/23/2022,1584.37,1581.17,1588.06,1574.65,0.24
08/22/2022,1580.55,1579.38,1589.94,1576.45,0.06
08/19/2022,1579.63,1583.65,1585.63,1573.97,-0.21
08/18/2022,1582.92,1584.68,1597.96,1582.14,-0.07
08/17/2022,1584.04,1586.14,1592.66,1582.69,-0.09
08/16/2022,1585.44,1581.74,1589.26,1574.61,0.36
08/15/2022,1579.7,1580.1,1587.73,1578.64,0.08
08/12/2022,1578.49,1593.87,1595.11,1578.85,-0.96
08/11/2022,1593.84,1586.62,1594.53,1583.05,0.49
08/10/2022,1585.99,1579.3,1607.31,1576.57,0.52
08/09/2022,1577.82,1570.59,1584.16,1569.52,0.58
08/08/2022,1568.79,1573.88,1582.18,1569.26,-0.2
08/05/2022,1571.93,1584.48,1585.66,1559.47,-0.76
08/04/2022,1583.89,1588.82,1597.29,1580.22,-0.27
08/03/2022,1588.22,1598.44,1602.26,1586.71,-0.52
08/02/2022,1596.48,1601.99,1606.84,1593.02,-0.3
08/01/2022,1601.22,1585.44,1606.1,1584.2,1.01
07/29/2022,1585.19,1577.45,1592.96,1574.49,0.48
07/28/2022,1577.62,1587.96,1592.08,1574.91,-0.59
07/27/2022,1587.02,1576.86,1595.56,1575.54,0.74
07/26/2022,1575.4,1579.54,1584.93,1567.66,-0.22
07/25/2022,1578.85,1573.46,1583.16,1566.95,0.42
07/22/2022,1572.27,1567.34,1578.45,1564.68,0.37
07/21/2022,1566.48,1572.63,1576.49,1559.42,-0.31
07/20/2022,1571.34,1566.41,1579.59,1564.45,0.4
07/19/2022,1565.1,1577.1,1578.64,1565.06,-0.63
07/18/2022,1575.1,1566.84,1581.74,1562.03,0.85
07/15/2022,1561.79,1557.9,1572.89,1556.73,0.36
07/14/2022,1556.26,1551.76,1567.03,1546.92,0.33
07/13/2022,1551.19,1552.91,1561.99,1543.45,0.01
07/12/2022,1551.11,1559.1,1561.91,1547.81,-0.47
07/11/2022,1558.42,1557.5,1564.88,1555.17,0.08
07/08/2022,1557.11,1560.73,1567.21,1550.94,-0.18
07/07/2022,1559.87,1557.35,1563.56,1549.41,0.28
07/06/2022,1555.57,1565.48,1567.14,1549.89,-0.61
07/05/2022,1565.11,1569.21,1581.13,1562.1,-0.21
07/04/2022,1568.42,1572.35,1577.23,1563.06,-0.14
07/01/2022,1570.61,1568.52,1575.57,1558.47,0.2
06/30/2022,1567.54,1579.55,1583.29,1567.04,-0.7
06/29/2022,1578.55,1574.63,1586.35,1570.36,0.29
06/28/2022,1573.99,1578.11,1580.07,1570.74,-0.22
06/27/2022,1577.53,1581.18,1588.95,1571.85,-0.18
06/24/2022,1580.44,1594.19,1596.93,1578.78,-0.83
06/23/2022,1593.63,1592.01,1600.93,1587.04,0.13
06/22/2022,1591.61,1586.1,1599.53,1582.92,0.37
06/21/2022,1585.72,1583.64,1592.47,1579.75,0.23
06/20/2022,1582.14,1578.86,1587.0,1575.58,0.24
06/17/2022,1578.31,1591.96,1594.6,1576.08,-0.8
06/16/2022,1590.96,1557.11,1599.9,1553.47,2.23
06/15/2022,1556.23,1547.65,1570.08,1545.0,0.6
06/14/2022,1546.98,1567.83,1573.94,1540.19,-1.25
06/13/2022,1566.51,1577.18,1584.33,1563.44,-0.56
06/10/2022,1575.35,1579.59,1588.28,1573.0,-0.22
06/09/2022,1578.79,1576.92,1584.06,1568.61,0.18
06/08/2022,1575.91,1579.85,1581.45,1572.89,-0.2
06/07/2022,1578.99,1572.52,1582.49,1564.01,0.46
06/06/2022,1571.83,1563.73,1574.44,1562.19,0.65
06/03/2022,1561.72,1561.3,1569.47,1557.44,0.12
06/02/2022,1559.83,1557.67,1569.89,1555.46,0.17
06/01/2022,1557.24,1565.78,1570.23,1550.98,-0.51
05/31/2022,1565.2,1564.48,1568.31,1557.2,0.2
05/30/2022,1562.09,1580.4,1583.16,1561.19,-1.1
05/27/2022,1579.51,1588.81,1592.68,1574.52,-0.46
05/26/2022,1586.87,1591.55,1596.41,1584.82,-0.27
05/25/2022,1591.12,1580.39,1596.46,1578.82,0.7
05/24/2022,1580.07,1584.98,1594.28,1575.51,-0.2
05/23/2022,1583.29,1590.08,1594.34,1581.81,-0.43
05/20/2022,1590.2,1575.19,1593.42,1573.89,1.08
05/19/2022,1573.21,1574.27,1589.09,1571.88,-0.03
05/18/2022,1573.63,1582.48,1587.74,1567.56,-0.52
05/17/2022,1581.86,1577.61,1588.63,1572.44,0.31
05/16/2022,1577.03,1564.45,1580.58,1564.39,0.61
05/13/2022,1567.51,1574.99,1576.64,1559.8,-0.45
05/12/2022,1574.55,1567.13,1579.95,1564.06,0.49
05/11/2022,1566.81,1573.32,1580.31,1564.38,-0.39
05/10/2022,1572.88,1572.46,1579.32,1567.24,0.1
05/09/2022,1571.31,1567.04,1581.58,1562.45,0.29
05/06/2022,1566.79,1569.94,1577.03,1561.57,-0.16
05/05/2022,1569.24,1579.8,1585.27,1556.44,-0.65
05/04/2022,1579.53,1576.31,1589.9,1572.6,0.28
05/03/2022,1575.19,1583.66,1590.74,1572.72,-0.51
05/02/2022,1583.25,1590.41,1594.84,1582.32,-0.28
04/29/2022,1587.76,1585.06,1591.17,1571.51,0.2
04/28/2022,1584.54,1589.33,1598.42,1581.99,-0.28
04/27/2022,1588.92,1585.68,1596.98,1583.76,0.24
04/26/2022,1585.17,1592.97,1597.79,1584.66,-0.47
04/25/2022,1592.63,1600.18,1600.3,1588.96,-0.28
04/22/2022,1597.06,1619.7,1621.32,1593.85,-1.35
04/21/2022,1618.88,1612.86,1622.29,1610.48,0.43
04/20/2022,1611.9,1611.57,1615.88,1605.97,0.06
04/19/2022,1610.89,1608.19,1616.34,1603.74,0.26
04/18/2022,1606.77,1605.18,1610.54,1603.4,0.19
04/15/2022,1603.77,1607.51,1610.82,1601.9,-0.21
04/14/2022,1607.19,1604.69,1613.77,1602.26,0.18
04/13/2022,1604.27,1596.9,1605.64,1592.36,0.51
04/12/2022,1596.14,1609.2,1613.55,1594.09,-0.73
04/11/2022,1607.83,1603.3,1611.76,1600.99,0.38
04/08/2022,1601.76,1598.69,1603.97,1596.49,0.22
04/07/2022,1598.24,1591.4,1599.81,1589.64,0.46
04/06/2022,1591.0,1594.58,1597.09,1588.1,-0.06
04/05/2022,1591.97,1592.81,1597.58,1588.13,0.02
04/04/2022,1591.59,1599.62,1599.66,1590.48,-0.48
04/01/2022,1599.31,1596.38,1600.94,1594.2,0.29
03/31/2022,1594.69,1589.69,1599.22,1586.68,0.34
03/30/2022,1589.26,1581.87,1595.27,1580.6,0.56
03/29/2022,1580.42,1601.43,1605.08,1580.9,-1.29
03/28/2022,1601.02,1616.21,1616.4,1601.08,-0.84
03/25/2022,1614.66,1611.19,1618.01,1602.67,0.43
03/24/2022,1607.77,1609.78,1616.46,1604.7,-0.07
03/23/2022,1608.94,1611.64,1614.78,1604.6,-0.13
03/22/2022,1611.06,1603.79,1618.14,1598.15,0.51
03/21/2022,1602.9,1596.75,1607.78,1593.1,0.44
03/18/2022,1595.81,1591.67,1601.48,1588.38,0.33
03/17/2022,1590.52,1612.01,1616.0,1586.21,-1.25
03/16/2022,1610.72,1619.32,1622.73,1601.07,-0.42
03/15/2022,1617.52,1614.86,1627.05,1612.91,0.29
03/14/2022,1612.83,1612.97,1621.14,1610.57,0.01
03/11/2022,1612.66,1608.23,1621.24,1607.19,0.31
03/10/2022,1607.68,1612.36,1622.3,1605.49,-0.27
03/09/2022,1611.96,1616.68,1622.57,1610.03,-0.27
03/08/2022,1616.29,1614.74,1624.97,1611.18,0.12
03/07/2022,1614.35,1610.81,1625.39,1607.77,0.27
03/04/2022,1610.08,1610.83,1621.55,1608.98,0.07
03/03/2022,1608.91,1613.15,1618.52,1608.49,-0.23
03/02/2022,1612.6,1605.97,1614.17,1599.38,0.41
03/01/2022,1605.97,1612.1,1614.56,1601.59,-0.28
02/28/2022,1610.44,1606.05,1617.08,1594.61,0.32
02/25/2022,1605.34,1613.41,1617.48,1603.78,-0.48
02/24/2022,1613.09,1615.26,1625.31,1606.96,-0.11
02/23/2022,1614.8,1620.91,1623.61,1613.32,-0.25
02/22/2022,1618.84,1624.66,1626.57,1613.69,-0.27
02/21/2022,1623.17,1625.28,1630.8,1620.64,-0.1
02/18/2022,1624.81,1632.46,1633.41,1622.43,-0.43
02/17/2022,1631.81,1625.77,1634.21,1622.85,0.4
02/16/2022,1625.25,1620.2,1629.81,1619.02,0.35
