Date,Price,Open,High,Low,Change
04/10/2023,168.23,167.695,168.665,167.555,0.33
04/07/2023,167.68,168.025,168.185,167.455,-0.17
04/06/2023,167.96,167.82,168.49,167.475,0.11
04/05/2023,167.78,166.96,167.955,166.72,0.53
04/04/2023,166.9,166.76,167.85,166.23,0.12
04/03/2023,166.7,166.44,168.275,166.335,0.19
03/31/2023,166.38,165.225,166.695,164.13,0.73
03/30/2023,165.17,166.35,166.65,165.125,-0.67
03/29/2023,166.28,165.285,166.685,164.965,0.64
03/28/2023,165.23,165.395,165.785,164.75,-0.07
03/27/2023,165.34,165.1,166.11,164.865,0.25
03/24/2023,164.92,163.915,166.625,163.465,0.65
03/23/2023,163.86,165.495,165.705,162.55,-0.93
03/22/2023,165.39,166.175,166.995,164.19,-0.44
03/21/2023,166.12,166.46,167.285,166.025,-0.13
03/20/2023,166.34,166.745,167.52,165.535,-0.2
03/17/2023,166.67,165.85,166.845,165.39,0.57
03/16/2023,165.72,167.32,167.815,165.775,-0.93
03/15/2023,167.27,166.27,168.605,165.095,0.63
03/14/2023,166.22,165.34,167.535,165.225,0.56
03/13/2023,165.29,168.305,168.34,165.23,-1.76
03/10/2023,168.25,168.905,169.405,166.86,-0.36
03/09/2023,168.85,167.745,169.14,167.5,0.69
03/08/2023,167.69,167.95,168.735,167.205,-0.12
03/07/2023,167.89,165.34,168.18,165.175,1.62
03/06/2023,165.21,165.07,165.83,164.75,0.09
03/03/2023,165.06,167.065,167.17,164.865,-1.17
03/02/2023,167.01,166.355,167.865,166.11,0.43
03/01/2023,166.3,168.605,168.745,165.43,-1.33
02/28/2023,168.55,168.07,169.12,167.55,0.36
02/27/2023,167.94,167.535,168.965,167.175,0.28
02/24/2023,167.47,165.415,168.0,165.2,1.25
02/23/2023,165.4,166.07,166.545,164.84,-0.37
02/22/2023,166.02,166.5,166.68,165.52,-0.25
02/21/2023,166.44,165.49,167.0,164.98,0.61
02/20/2023,165.43,165.195,165.755,165.025,0.15
02/17/2023,165.19,164.34,166.205,164.29,0.55
02/16/2023,164.28,163.61,165.055,162.925,0.45
02/15/2023,163.55,162.11,164.23,162.055,0.89
02/14/2023,162.1,162.205,162.46,160.71,-0.03
02/13/2023,162.15,161.535,163.12,161.315,0.43
02/10/2023,161.46,161.135,161.75,160.445,0.24
02/09/2023,161.08,160.625,161.355,159.845,0.32
02/08/2023,160.57,160.0,160.895,159.44,0.36
02/07/2023,159.99,160.765,161.15,159.58,-0.39
02/06/2023,160.61,159.025,161.1,158.515,1.03
02/03/2023,158.97,156.185,159.335,156.05,1.83
02/02/2023,156.12,155.855,156.35,155.075,0.19
02/01/2023,155.83,157.35,157.425,155.615,-0.93
01/31/2023,157.29,157.22,158.115,156.68,0.08
01/30/2023,157.16,157.125,157.325,156.525,0.07
01/27/2023,157.05,157.41,157.935,156.75,-0.19
01/26/2023,157.35,157.455,157.845,156.94,-0.03
01/25/2023,157.4,157.475,158.07,157.06,0.0
01/24/2023,157.4,157.115,158.105,156.91,0.22
01/23/2023,157.06,157.18,157.595,156.45,0.06
01/20/2023,156.96,157.42,158.16,157.04,-0.25
01/19/2023,157.36,158.23,158.75,157.31,-0.51
01/18/2023,158.17,158.3,159.395,156.68,-0.08
01/17/2023,158.29,159.01,159.05,158.1,-0.42
01/16/2023,158.96,158.49,159.12,157.725,0.33
01/13/2023,158.43,158.735,159.595,158.0,-0.16
01/12/2023,158.68,159.01,159.75,158.175,-0.21
01/11/2023,159.02,158.96,160.075,158.55,0.08
01/10/2023,158.9,158.86,159.93,158.245,0.06
01/09/2023,158.8,160.62,160.71,158.17,-1.1
01/06/2023,160.57,163.115,163.265,160.34,-1.53
01/05/2023,163.07,162.635,163.81,162.075,0.31
01/04/2023,162.57,163.765,163.925,162.325,-0.68
01/03/2023,163.68,162.68,164.005,161.92,0.73
01/02/2023,162.5,161.585,163.39,161.55,0.65
12/30/2022,161.45,161.775,162.26,160.725,-0.17
12/29/2022,161.72,163.525,163.63,161.49,-1.08
12/28/2022,163.48,163.1,163.8,162.44,0.27
12/27/2022,163.04,163.32,163.435,162.105,-0.09
12/26/2022,163.19,164.115,164.28,163.185,-0.46
12/23/2022,163.95,165.74,165.82,163.78,-1.06
12/22/2022,165.7,164.235,165.83,163.295,1.0
12/21/2022,164.06,164.89,165.54,164.14,-0.47
12/20/2022,164.84,167.275,167.76,164.585,-1.43
12/19/2022,167.23,168.295,168.67,166.605,-0.59
12/16/2022,168.23,169.67,169.76,167.755,-0.77
12/15/2022,169.54,166.72,169.855,166.43,1.73
12/14/2022,166.65,165.89,167.52,165.775,0.49
12/13/2022,165.83,168.08,168.47,165.785,-1.26
12/12/2022,167.95,167.5,168.78,167.415,0.29
12/09/2022,167.47,169.125,169.355,166.715,-0.9
12/08/2022,168.99,168.74,169.965,168.685,0.18
12/07/2022,168.69,169.77,170.51,168.54,-0.61
12/06/2022,169.72,168.105,170.225,167.48,0.98
12/05/2022,168.07,166.795,168.235,165.93,0.86
12/02/2022,166.63,167.685,168.055,166.435,-0.6
12/01/2022,167.64,166.675,168.045,166.005,0.59
11/30/2022,166.66,169.73,170.26,166.53,-1.79
11/29/2022,169.69,171.645,171.87,169.33,-1.03
11/28/2022,171.45,170.94,171.84,170.505,0.38
11/25/2022,170.8,170.09,171.055,168.915,0.52
11/24/2022,169.91,171.015,171.495,169.545,-0.63
11/23/2022,170.98,173.08,173.435,170.875,-1.18
11/22/2022,173.03,174.24,174.65,172.95,-0.67
11/21/2022,174.2,171.335,174.63,171.335,1.7
11/18/2022,171.28,171.6,171.86,170.72,-0.16
11/17/2022,171.55,170.88,172.78,170.08,0.43
11/16/2022,170.82,168.37,171.16,168.175,1.49
11/15/2022,168.32,168.995,169.405,167.14,-0.37
11/14/2022,168.94,167.66,169.935,167.065,0.77
11/11/2022,167.65,172.11,172.175,167.56,-2.57
11/10/2022,172.07,174.685,176.31,172.0,-1.49
11/09/2022,174.67,175.175,175.87,172.905,-0.29
11/08/2022,175.17,177.51,177.745,174.58,-1.25
11/07/2022,177.38,178.88,180.04,177.1,-0.77
11/04/2022,178.76,181.415,182.1,178.475,-1.44
11/03/2022,181.37,180.115,182.015,180.11,0.79
11/02/2022,179.94,180.53,181.075,179.775,-0.3
11/01/2022,180.48,181.805,182.12,179.855,-0.64
10/31/2022,181.65,181.16,182.145,180.695,0.29
10/28/2022,181.12,181.12,181.96,180.22,0.03
10/27/2022,181.06,179.995,181.61,179.875,0.62
10/26/2022,179.95,181.815,182.5,179.68,-1.0
10/25/2022,181.77,184.07,184.125,181.475,-1.23
10/24/2022,184.03,182.065,184.285,181.995,1.14
10/21/2022,181.95,182.26,184.035,181.975,-0.14
10/20/2022,182.21,182.825,183.065,181.205,-0.32
10/19/2022,182.79,181.58,183.065,180.06,0.69
10/18/2022,181.54,182.425,182.495,180.695,-0.43
10/17/2022,182.32,183.67,183.805,182.07,-0.64
10/14/2022,183.49,182.39,183.745,181.515,0.67
10/13/2022,182.26,181.515,183.97,181.355,0.44
10/12/2022,181.46,182.4,183.005,181.195,-0.48
10/11/2022,182.34,182.05,183.275,181.79,0.26
10/10/2022,181.86,180.51,182.265,180.51,0.85
10/07/2022,180.32,179.445,180.56,178.605,0.51
10/06/2022,179.4,180.515,180.595,177.995,-0.52
10/05/2022,180.34,180.41,181.44,179.63,0.01
10/04/2022,180.33,182.665,183.01,180.405,-1.25
10/03/2022,182.61,183.48,184.235,182.645,-0.45
09/30/2022,183.43,182.22,183.745,181.91,0.7
09/29/2022,182.16,181.54,183.72,181.24,0.37
09/28/2022,181.48,181.745,184.17,181.505,-0.12
09/27/2022,181.7,182.245,182.445,180.765,-0.27
09/26/2022,182.19,181.26,182.84,180.815,0.62
09/23/2022,181.07,178.99,181.38,178.88,1.22
09/22/2022,178.89,178.055,180.255,177.88,0.47
09/21/2022,178.05,177.455,178.205,176.88,0.37
09/20/2022,177.39,177.125,177.755,176.745,0.17
09/19/2022,177.09,176.6,177.91,176.32,0.39
09/16/2022,176.41,178.21,178.28,176.205,-0.98
09/15/2022,178.16,177.275,178.42,177.09,0.54
09/14/2022,177.21,177.745,177.885,176.94,-0.26
09/13/2022,177.67,175.205,177.75,174.745,1.44
09/12/2022,175.14,175.825,176.355,174.94,-0.36
09/09/2022,175.78,176.43,176.53,175.08,-0.35
09/08/2022,176.39,175.46,176.795,175.1,0.55
09/07/2022,175.43,175.615,177.235,175.435,0.0
09/06/2022,175.43,174.635,175.94,173.825,0.56
09/05/2022,174.46,173.595,175.18,173.44,0.61
09/02/2022,173.4,172.895,173.885,172.29,0.38
09/01/2022,172.74,170.945,173.22,170.875,1.09
08/31/2022,170.87,172.075,172.32,170.45,-0.64
08/30/2022,171.97,171.52,172.45,171.315,0.29
08/29/2022,171.47,171.06,172.3,171.005,0.27
08/26/2022,171.0,170.14,171.135,169.275,0.59
08/25/2022,169.99,170.89,171.09,169.935,-0.5
08/24/2022,170.84,170.69,171.43,170.485,0.15
08/23/2022,170.58,171.25,171.67,170.075,-0.37
08/22/2022,171.21,170.25,171.64,170.05,0.57
08/19/2022,170.24,169.19,170.585,168.755,0.65
08/18/2022,169.14,167.685,169.48,167.325,0.9
08/17/2022,167.63,167.24,168.02,166.875,0.26
08/16/2022,167.19,167.4,167.675,166.78,-0.01
08/15/2022,167.21,166.205,167.47,166.1,0.69
08/12/2022,166.07,166.42,166.76,165.87,-0.18
08/11/2022,166.37,165.355,166.465,165.225,0.63
08/10/2022,165.33,166.58,167.21,165.33,-0.64
08/09/2022,166.39,165.62,166.725,165.525,0.54
08/08/2022,165.49,166.08,166.56,165.44,-0.24
08/05/2022,165.89,165.995,166.35,164.915,-0.01
08/04/2022,165.9,166.67,167.21,165.84,-0.42
08/03/2022,166.6,167.265,167.65,166.425,-0.31
08/02/2022,167.11,166.595,167.305,166.15,0.34
08/01/2022,166.54,166.025,166.88,165.74,0.34
07/29/2022,165.98,165.11,166.8,165.045,0.58
07/28/2022,165.03,166.43,166.85,165.11,-0.82
07/27/2022,166.39,167.035,167.735,166.345,-0.31
07/26/2022,166.9,167.08,167.355,166.495,-0.08
07/25/2022,167.03,167.01,167.415,166.565,0.07
07/22/2022,166.91,166.48,167.68,166.41,0.31
07/21/2022,166.4,167.35,167.765,166.46,-0.5
07/20/2022,167.24,166.325,167.42,165.91,0.59
07/19/2022,166.26,168.055,168.155,166.29,-1.0
07/18/2022,167.94,168.055,168.425,167.26,0.05
07/15/2022,167.86,167.85,169.375,167.72,0.1
07/14/2022,167.7,166.25,169.085,166.065,0.9
07/13/2022,166.2,166.42,166.985,165.83,-0.04
07/12/2022,166.27,167.03,167.745,166.245,-0.43
07/11/2022,166.98,164.97,167.445,164.915,1.23
07/08/2022,164.95,165.395,166.09,164.65,-0.24
07/07/2022,165.35,166.315,166.77,165.13,-0.55
07/06/2022,166.27,166.865,167.08,166.025,-0.32
07/05/2022,166.81,165.22,167.64,164.88,1.01
07/04/2022,165.14,165.54,165.695,164.675,-0.22
07/01/2022,165.5,164.16,166.03,164.11,0.86
06/30/2022,164.09,165.99,166.225,164.06,-1.1
06/29/2022,165.91,164.69,166.045,164.32,0.77
06/28/2022,164.64,163.965,164.76,163.32,0.44
06/27/2022,163.92,164.255,164.775,163.165,-0.18
06/24/2022,164.21,165.63,165.905,164.115,-0.83
06/23/2022,165.59,165.315,166.645,165.145,0.18
06/22/2022,165.3,164.6,166.28,164.42,0.46
06/21/2022,164.55,164.66,164.88,163.995,0.01
06/20/2022,164.53,164.53,165.13,164.065,0.02
06/17/2022,164.49,164.155,165.18,163.35,0.23
06/16/2022,164.11,162.865,165.175,162.71,0.81
06/15/2022,162.79,164.32,164.805,162.805,-0.9
06/14/2022,164.27,164.57,164.665,163.725,-0.16
06/13/2022,164.54,163.0,164.885,162.895,0.96
06/10/2022,162.97,161.09,163.56,160.93,1.2
06/09/2022,161.04,160.215,161.44,159.685,0.57
06/08/2022,160.13,159.925,160.415,159.7,0.17
06/07/2022,159.86,159.95,160.615,159.705,-0.02
06/06/2022,159.89,159.52,160.055,159.125,0.3
06/03/2022,159.41,158.21,159.635,157.88,0.83
06/02/2022,158.1,158.925,159.945,158.13,-0.49
06/01/2022,158.88,158.335,159.1,158.06,0.37
05/31/2022,158.3,157.525,158.495,157.31,0.62
05/30/2022,157.33,159.58,159.7,157.295,-1.35
05/27/2022,159.49,160.65,160.79,159.095,-0.64
05/26/2022,160.51,161.35,161.755,160.43,-0.51
05/25/2022,161.33,160.67,162.04,160.535,0.42
05/24/2022,160.66,160.38,161.385,160.295,0.26
05/23/2022,160.25,162.365,162.375,160.315,-1.26
05/20/2022,162.29,161.07,162.75,160.94,0.87
05/19/2022,160.89,162.535,163.195,160.745,-0.98
05/18/2022,162.48,161.39,162.685,161.045,0.7
05/17/2022,161.35,163.135,163.245,161.025,-1.07
05/16/2022,163.1,162.88,163.895,162.57,0.15
05/13/2022,162.86,164.44,164.555,162.83,-0.95
05/12/2022,164.42,162.945,164.735,162.865,0.91
05/11/2022,162.93,162.63,163.13,162.085,0.2
05/10/2022,162.61,162.425,162.93,161.96,0.17
05/09/2022,162.33,161.8,162.85,161.79,0.33
05/06/2022,161.79,161.74,162.62,161.41,0.06
05/05/2022,161.69,159.455,162.355,159.315,1.4
05/04/2022,159.45,160.69,161.49,159.335,-0.72
05/03/2022,160.61,161.53,161.675,160.57,-0.56
05/02/2022,161.51,161.03,161.925,160.94,0.34
04/29/2022,160.96,162.15,162.25,159.925,-0.71
04/28/2022,162.11,161.4,162.705,161.115,0.45
04/27/2022,161.38,160.73,161.95,160.7,0.43
04/26/2022,160.69,159.32,160.77,158.695,0.87
04/25/2022,159.3,158.57,159.715,158.5,0.48
04/22/2022,158.54,158.45,158.985,157.865,0.08
04/21/2022,158.42,157.345,158.7,157.29,0.73
04/20/2022,157.27,158.09,158.245,157.135,-0.49
04/19/2022,158.05,157.555,158.46,157.235,0.34
04/18/2022,157.52,156.695,157.57,156.665,0.61
04/15/2022,156.57,156.865,157.1,156.45,-0.18
04/14/2022,156.85,156.05,157.04,155.955,0.52
04/13/2022,156.04,156.765,157.145,155.86,-0.41
04/12/2022,156.68,157.545,158.035,156.24,-0.5
04/11/2022,157.47,156.805,157.79,156.77,0.43
04/08/2022,156.79,156.01,157.02,155.825,0.52
04/07/2022,155.98,155.35,156.17,155.2,0.43
04/06/2022,155.31,155.57,155.91,155.11,-0.12
04/05/2022,155.49,155.015,155.74,154.515,0.37
04/04/2022,154.91,155.71,155.745,154.865,-0.51
04/01/2022,155.7,155.135,155.77,155.025,0.44
03/31/2022,155.02,154.655,155.22,154.345,0.25
03/30/2022,154.63,154.435,155.02,154.215,0.25
03/29/2022,154.24,156.3,156.49,154.235,-1.31
03/28/2022,156.28,156.535,156.86,156.115,-0.13
03/25/2022,156.49,156.085,156.65,155.47,0.38
03/24/2022,155.89,155.805,156.565,155.555,0.08
03/23/2022,155.76,155.265,155.9,154.72,0.33
03/22/2022,155.24,155.62,156.38,155.17,-0.22
03/21/2022,155.58,154.81,155.8,154.71,0.52
03/18/2022,154.78,154.84,155.635,154.395,0.02
03/17/2022,154.75,156.765,156.995,154.45,-1.24
03/16/2022,156.69,158.61,158.975,156.665,-1.12
03/15/2022,158.47,158.625,159.39,158.29,0.01
03/14/2022,158.45,158.02,158.74,157.7,0.28
03/11/2022,158.01,157.09,158.115,157.005,0.6
03/10/2022,157.07,156.435,157.53,156.415,0.42
03/09/2022,156.41,157.775,158.06,156.375,-0.86
03/08/2022,157.76,157.585,158.41,157.055,0.12
03/07/2022,157.57,155.86,157.805,155.82,1.13
03/04/2022,155.81,154.42,156.135,154.33,1.02
03/03/2022,154.24,154.005,154.74,153.845,0.16
03/02/2022,153.99,154.23,154.7,153.845,-0.15
03/01/2022,154.22,153.72,154.35,153.27,0.42
02/28/2022,153.58,153.42,154.73,153.405,0.14
02/25/2022,153.37,154.47,154.58,153.39,-0.71
02/24/2022,154.46,152.8,155.17,152.705,1.1
02/23/2022,152.78,152.915,153.06,152.44,0.01
02/22/2022,152.77,153.13,153.385,152.63,-0.16
02/21/2022,153.01,153.27,153.805,152.515,-0.18
02/18/2022,153.28,153.7,153.8,152.935,-0.26
02/17/2022,153.68,153.4,153.845,153.115,0.2
02/16/2022,153.37,153.42,153.77,153.22,-0.03
02/15/2022,153.41,153.475,153.86,153.185,-0.03
02/14/2022,153.45,153.82,153.86,153.05,-0.21
02/11/2022,153.78,153.93,154.145,152.99,-0.08
02/10/2022,153.91,153.285,154.035,153.15,0.42
02/09/2022,153.27,153.505,153.645,153.11,-0.15
02/08/2022,153.5,153.6,153.975,153.455,-0.06
02/07/2022,153.59,153.87,154.145,153.56,-0.16
02/04/2022,153.84,154.07,154.27,153.6,-0.04
02/03/2022,153.9,153.98,154.86,153.805,0.03
02/02/2022,153.86,154.28,154.535,153.77,-0.25
02/01/2022,154.25,154.505,154.935,154.135,-0.16
01/31/2022,154.49,155.245,155.565,154.435,-0.47
01/28/2022,155.22,154.53,155.755,154.515,0.45
01/27/2022,154.53,153.795,154.785,153.765,0.53
01/26/2022,153.71,153.66,153.95,153.39,0.04
01/25/2022,153.65,153.565,154.13,153.5,0.07
01/24/2022,153.55,153.155,153.885,153.12,0.26
01/21/2022,153.15,153.15,153.465,152.85,0.01
01/20/2022,153.14,152.535,153.33,152.405,0.41
01/19/2022,152.52,153.105,153.255,152.315,-0.35
01/18/2022,153.06,152.87,153.285,152.25,0.21
01/17/2022,152.74,152.885,153.345,152.76,-0.09
01/14/2022,152.87,152.405,153.175,152.255,0.36
01/13/2022,152.32,152.225,152.725,151.985,0.07
01/12/2022,152.21,152.97,153.055,152.09,-0.48
01/11/2022,152.95,153.695,153.76,152.92,-0.48
01/10/2022,153.68,153.6,154.125,153.4,0.07
01/07/2022,153.58,154.475,154.575,153.55,-0.57
01/06/2022,154.46,153.84,154.74,153.555,0.51
01/05/2022,153.67,153.65,153.965,153.405,0.02
01/04/2022,153.64,153.065,153.88,152.99,0.42
01/03/2022,153.0,152.5,153.11,152.31,0.41
12/31/2021,152.38,152.57,152.79,152.205,-0.07
12/30/2021,152.49,151.96,152.645,151.695,0.36
12/29/2021,151.95,152.36,152.425,151.86,-0.26
12/28/2021,152.35,152.145,152.515,151.985,0.22
12/27/2021,152.02,152.175,152.36,151.93,-0.01
12/24/2021,152.04,152.035,152.385,151.9,0.01
12/23/2021,152.02,152.61,152.675,151.94,-0.37
12/22/2021,152.59,152.63,152.955,152.495,-0.03
12/21/2021,152.63,152.48,153.07,152.425,0.1
12/20/2021,152.48,152.24,152.915,152.095,0.17
12/17/2021,152.22,152.025,152.345,151.25,0.14
12/16/2021,152.01,151.93,152.34,151.43,0.13
12/15/2021,151.82,151.925,152.54,151.75,-0.07
12/14/2021,151.93,151.91,152.08,151.365,0.03
12/13/2021,151.88,151.425,152.03,150.915,0.31
12/10/2021,151.41,151.12,151.655,150.86,0.21
12/09/2021,151.1,150.725,151.265,150.37,0.26
12/08/2021,150.71,150.895,151.24,150.685,-0.12
12/07/2021,150.89,151.365,151.795,150.84,-0.3
12/06/2021,151.35,151.5,152.195,151.225,-0.03
12/03/2021,151.39,151.05,152.0,150.905,0.24
12/02/2021,151.03,151.04,151.325,150.61,0.01
12/01/2021,151.02,151.695,152.035,150.595,-0.43
11/30/2021,151.67,152.69,152.795,151.635,-0.64
11/29/2021,152.65,153.315,153.425,152.555,-0.33
11/26/2021,153.16,152.66,153.41,152.585,0.34
11/25/2021,152.64,152.44,152.9,152.325,0.14
11/24/2021,152.42,152.68,152.79,152.05,-0.09
11/23/2021,152.55,152.835,153.015,152.35,-0.14
11/22/2021,152.77,152.395,152.96,152.06,0.26
11/19/2021,152.37,151.885,152.465,151.635,0.38
11/18/2021,151.8,151.59,152.485,151.23,0.15
11/17/2021,151.57,152.05,152.41,151.455,-0.3
